,BIT_DEPTH,RATE_OF_PENETRATION,HOOK_LOAD,DIFFERENTIAL_PRESSURE,WEIGHT_ON_BIT,DRILL_BIT_ID,DRILL_BIT_NAME,Asteroid
72,329.86,406.8,52.6,523.0,19.3,1,Apollo,2
73,331.07,415.3,55.9,426.0,20.9,1,Apollo,2
74,335.78,354.4,55.3,357.0,23.6,1,Apollo,2
75,340.54,336.6,60.3,354.0,17.8,1,Apollo,2
76,342.4,307.4,61.3,480.0,20.6,1,Apollo,2
77,344.3,311.5,60.2,352.0,21.2,1,Apollo,2
78,346.34,334.1,64.6,410.0,19.61,1,Apollo,2
79,347.19,313.11,56.5,530.0,24.8,1,Apollo,2
80,348.57,312.5,62.7,295.0,17.9,1,Apollo,2
81,349.37,322.8,63.7,299.0,17.61,1,Apollo,2
82,350.54,325.0,62.8,292.0,18.4,1,Apollo,2
83,351.12,315.7,61.5,292.0,19.0,1,Apollo,2
84,352.5,325.0,67.8,268.0,13.7,1,Apollo,2
85,353.16,325.0,71.8,309.0,9.9,1,Apollo,2
86,354.1,325.11,72.2,208.0,10.8,1,Apollo,2
87,355.12,325.2,69.2,257.0,12.3,1,Apollo,2
88,356.02,310.0,67.1,425.0,13.2,1,Apollo,2
89,356.97,310.9,70.7,234.0,10.8,1,Apollo,2
90,357.93,304.2,66.91,255.0,14.1,1,Apollo,2
91,358.9,315.5,63.9,464.0,19.4,1,Apollo,2
92,360.0,333.7,63.8,411.0,17.61,1,Apollo,2
93,361.1,341.0,63.5,313.0,18.3,1,Apollo,2
94,362.52,350.5,64.41,423.0,17.0,1,Apollo,2
95,363.22,350.0,57.0,456.0,23.8,1,Apollo,2
96,365.11,322.2,56.2,645.0,25.3,1,Apollo,2
97,365.97,291.61,59.1,562.0,28.6,1,Apollo,2
98,366.78,276.3,63.2,444.0,18.4,1,Apollo,2
99,369.02,309.2,60.9,502.0,20.7,1,Apollo,2
100,370.78,332.6,55.7,478.0,26.8,1,Apollo,2
101,372.58,259.2,69.6,356.0,14.6,1,Apollo,2
102,374.54,272.7,66.7,305.0,15.0,1,Apollo,2
103,375.12,280.7,68.91,435.0,14.8,1,Apollo,2
104,376.01,284.9,69.5,475.0,14.2,1,Apollo,2
105,376.93,296.2,64.91,339.0,15.9,1,Apollo,2
106,377.94,312.3,62.6,487.0,21.1,1,Apollo,2
107,379.01,321.2,58.4,394.0,22.3,1,Apollo,2
108,380.04,340.5,63.9,442.0,17.8,1,Apollo,2
109,381.2,356.2,58.2,445.0,24.3,1,Apollo,2
110,382.27,365.9,53.0,561.0,27.6,1,Apollo,2
111,384.66,379.8,53.3,494.0,30.0,1,Apollo,2
112,385.11,371.5,57.1,651.0,24.6,1,Apollo,2
113,388.07,378.3,58.9,574.0,25.9,1,Apollo,2
114,389.24,373.1,59.1,514.0,24.6,1,Apollo,2
115,390.39,371.2,57.8,502.0,24.0,1,Apollo,2
116,394.53,361.4,56.9,464.0,26.7,1,Apollo,2
117,397.88,363.4,54.2,485.0,29.5,1,Apollo,2
118,398.95,356.8,62.5,517.0,24.6,1,Apollo,2
119,400.06,362.6,53.3,508.0,30.4,1,Apollo,2
121,404.56,322.7,59.5,430.0,25.1,1,Apollo,2
122,406.6,325.61,63.7,661.0,21.2,1,Apollo,2
123,408.48,313.61,64.1,420.0,21.4,1,Apollo,2
124,410.47,316.3,60.5,441.0,24.2,1,Apollo,2
125,413.12,166.0,57.7,555.0,30.6,1,Apollo,2
126,414.0,237.8,63.4,456.0,20.6,1,Apollo,2
127,414.75,293.5,59.4,393.0,24.6,1,Apollo,2
128,415.74,331.5,63.4,394.0,21.2,1,Apollo,2
129,417.08,334.5,64.91,481.0,19.61,1,Apollo,2
130,418.72,315.9,65.91,434.0,18.8,1,Apollo,2
131,419.01,322.61,60.6,447.0,24.0,1,Apollo,2
132,420.66,320.4,68.3,448.0,16.4,1,Apollo,2
133,421.04,323.0,66.91,416.0,17.8,1,Apollo,2
134,422.67,321.4,68.91,318.0,17.4,1,Apollo,2
135,424.31,274.11,64.1,554.0,20.7,1,Apollo,2
136,425.14,275.8,57.7,417.0,24.2,1,Apollo,2
137,426.06,277.3,55.5,552.0,29.0,1,Apollo,2
138,428.07,326.5,61.7,497.0,23.0,1,Apollo,2
139,429.12,332.4,59.9,498.0,24.7,1,Apollo,2
140,430.06,320.5,62.6,617.0,25.3,1,Apollo,2
141,430.98,314.7,65.2,557.0,19.7,1,Apollo,2
142,432.03,314.5,58.3,492.0,26.2,1,Apollo,2
143,432.88,318.7,59.4,450.0,25.2,1,Apollo,2
144,434.12,290.3,62.4,275.0,24.0,1,Apollo,2
145,435.04,295.4,64.7,444.0,22.0,1,Apollo,2
146,436.74,286.11,59.2,286.0,27.6,1,Apollo,2
147,437.01,287.5,63.9,324.0,23.3,1,Apollo,2
148,438.52,289.2,68.3,307.0,18.61,1,Apollo,2
149,440.51,269.8,63.4,477.0,23.5,1,Apollo,2
150,441.14,286.8,63.4,368.0,23.7,1,Apollo,2
151,442.13,306.2,59.2,429.0,27.2,1,Apollo,2
152,443.06,315.3,64.91,396.0,22.0,1,Apollo,2
153,444.59,260.8,62.7,386.0,20.7,1,Apollo,2
154,446.09,239.7,62.4,471.0,25.5,1,Apollo,2
155,446.79,241.6,64.6,420.0,23.0,1,Apollo,2
156,448.5,236.6,60.5,372.0,23.1,1,Apollo,2
157,449.04,221.4,59.3,436.0,27.5,1,Apollo,2
158,450.55,184.3,74.2,205.0,12.6,1,Apollo,2
159,452.39,292.61,68.5,245.0,18.11,1,Apollo,2
160,454.5,304.3,77.6,101.0,9.2,1,Apollo,2
161,455.19,304.4,78.1,95.0,8.7,1,Apollo,2
162,455.53,304.3,77.41,85.0,9.4,1,Apollo,2
163,457.23,304.4,75.41,232.0,11.7,1,Apollo,2
165,458.83,294.0,74.5,123.0,12.4,1,Apollo,2
166,460.67,304.2,74.2,149.0,12.7,1,Apollo,2
167,461.01,304.3,74.3,234.0,12.5,1,Apollo,2
168,462.57,304.0,77.5,197.0,8.7,1,Apollo,2
169,464.31,291.5,76.1,31.0,11.1,1,Apollo,2
170,465.15,287.7,80.6,228.0,9.81,1,Apollo,2
171,466.52,268.8,81.1,211.0,9.4,1,Apollo,2
172,467.07,271.9,79.8,311.0,12.7,1,Apollo,2
173,468.74,274.9,78.8,240.0,11.8,1,Apollo,2
174,469.05,275.11,79.5,377.0,10.8,1,Apollo,2
175,470.51,289.2,78.3,314.0,12.2,1,Apollo,2
176,472.35,303.2,79.41,238.0,11.0,1,Apollo,2
177,474.27,316.61,78.6,294.0,11.9,1,Apollo,2
178,475.23,312.3,78.8,265.0,11.7,1,Apollo,2
179,476.51,302.9,71.6,389.0,19.8,1,Apollo,2
180,477.18,319.0,73.2,382.0,17.3,1,Apollo,2
181,478.58,329.4,75.2,397.0,16.8,1,Apollo,2
182,479.18,329.6,77.41,316.0,16.3,1,Apollo,2
183,480.57,329.7,72.91,384.0,17.5,1,Apollo,2
184,481.16,320.9,75.7,384.0,14.6,1,Apollo,2
185,482.27,329.0,74.7,381.0,12.3,1,Apollo,2
186,483.23,329.8,78.41,411.0,12.7,1,Apollo,2
187,484.56,320.7,77.7,283.0,15.4,1,Apollo,2
188,485.23,330.0,72.5,418.0,17.9,1,Apollo,2
189,486.63,320.8,77.2,287.0,9.2,1,Apollo,2
190,487.23,330.6,80.1,329.0,10.3,1,Apollo,2
191,488.26,330.1,80.6,264.0,9.4,1,Apollo,2
192,489.22,330.2,79.6,365.0,10.9,1,Apollo,2
193,489.51,330.1,77.0,408.0,13.2,1,Apollo,2
194,492.25,329.9,77.1,378.0,13.3,1,Apollo,2
195,494.25,342.0,66.6,383.0,23.7,1,Apollo,2
196,496.42,343.5,63.2,478.0,20.7,1,Apollo,2
197,497.24,321.8,65.7,461.0,24.7,1,Apollo,2
198,498.31,319.9,75.1,386.0,15.4,1,Apollo,2
199,500.43,350.4,75.8,330.0,14.5,1,Apollo,2
200,502.55,350.1,67.7,442.0,22.7,1,Apollo,2
201,504.16,277.2,66.41,444.0,28.7,1,Apollo,2
202,504.91,243.5,64.1,622.0,26.3,1,Apollo,2
203,506.66,275.7,67.91,486.0,19.8,1,Apollo,2
204,507.03,294.9,70.8,404.0,19.7,1,Apollo,2
205,508.39,289.7,68.1,392.0,28.9,1,Apollo,2
206,509.21,267.9,67.3,480.0,23.1,1,Apollo,2
207,510.56,295.0,74.91,444.0,15.7,1,Apollo,2
208,511.14,304.7,63.9,456.0,21.4,1,Apollo,2
209,511.93,294.7,74.8,493.0,16.3,1,Apollo,2
210,512.92,292.11,70.6,383.0,13.9,1,Apollo,2
211,513.87,303.11,70.1,356.0,20.2,1,Apollo,2
212,514.88,322.4,64.8,534.0,25.7,1,Apollo,2
213,516.71,307.9,67.41,558.0,23.1,1,Apollo,2
214,517.04,303.9,63.9,458.0,26.0,1,Apollo,2
215,518.54,302.11,66.2,550.0,24.2,1,Apollo,2
216,520.5,323.2,72.1,425.0,18.3,1,Apollo,2
217,522.56,327.8,72.6,328.0,17.3,1,Apollo,2
218,524.25,0.0,87.2,41.0,3.3,1,Apollo,2
220,526.86,250.3,92.3,159.0,2.21,1,Apollo,2
221,528.1,250.3,78.1,344.0,16.3,1,Apollo,2
222,528.89,250.4,84.9,191.0,9.4,1,Apollo,2
223,530.4,243.5,83.3,254.0,11.1,1,Apollo,2
224,531.18,247.8,78.0,217.0,16.11,1,Apollo,2
225,534.22,243.4,81.0,218.0,13.3,1,Apollo,2
226,535.0,250.4,77.3,327.0,17.0,1,Apollo,2
227,536.5,248.9,83.9,136.0,10.6,1,Apollo,2
228,537.23,242.2,83.8,280.0,9.9,1,Apollo,2
229,538.66,234.4,73.8,333.0,20.4,1,Apollo,2
230,540.09,235.4,75.6,352.0,18.61,1,Apollo,2
231,540.83,228.8,75.1,357.0,19.11,1,Apollo,2
232,542.5,235.4,82.6,294.0,11.8,1,Apollo,2
233,543.03,235.4,82.4,414.0,11.9,1,Apollo,2
234,544.4,235.4,80.5,235.0,13.6,1,Apollo,2
235,545.09,241.7,84.3,168.0,10.0,1,Apollo,2
236,546.51,235.4,86.5,127.0,5.7,1,Apollo,2
237,548.04,235.3,84.9,260.0,9.4,1,Apollo,2
238,550.21,235.6,84.0,181.0,9.9,1,Apollo,2
239,550.84,235.3,87.8,175.0,6.5,1,Apollo,2
240,552.25,241.5,83.0,270.0,11.2,1,Apollo,2
241,553.1,235.2,85.7,255.0,8.9,1,Apollo,2
242,554.41,235.3,81.6,247.0,10.6,1,Apollo,2
243,555.1,235.2,84.3,290.0,10.2,1,Apollo,2
244,556.52,235.3,79.41,188.0,14.9,1,Apollo,2
245,558.29,271.4,79.8,345.0,15.1,1,Apollo,2
246,559.16,295.0,81.5,180.0,12.7,1,Apollo,2
247,560.53,312.2,80.41,217.0,14.4,1,Apollo,2
248,561.12,317.7,81.41,194.0,12.9,1,Apollo,2
249,562.5,325.3,80.41,192.0,13.9,1,Apollo,2
250,563.09,316.0,78.2,260.0,16.0,1,Apollo,2
251,564.1,325.11,82.0,200.0,12.4,1,Apollo,2
252,565.12,325.0,78.6,240.0,15.6,1,Apollo,2
253,566.52,335.8,76.2,385.0,18.11,1,Apollo,2
254,567.22,342.1,76.2,287.0,18.0,1,Apollo,2
255,568.56,340.5,75.41,284.0,19.0,1,Apollo,2
256,570.45,350.4,80.8,278.0,13.9,1,Apollo,2
257,572.48,339.8,78.6,334.0,15.9,1,Apollo,2
258,574.46,328.0,73.0,301.0,21.4,1,Apollo,2
259,576.81,327.8,75.6,390.0,18.7,1,Apollo,2
260,578.5,327.9,78.5,442.0,17.0,1,Apollo,2
261,580.48,328.0,82.3,383.0,12.3,1,Apollo,2
262,582.42,323.0,75.2,262.0,19.11,1,Apollo,2
263,584.37,342.7,72.8,379.0,25.5,1,Apollo,2
264,585.24,316.61,80.7,64.0,18.61,1,Apollo,2
265,586.54,306.8,71.2,120.0,27.4,1,Apollo,2
266,587.21,305.9,77.5,187.0,23.6,1,Apollo,2
267,588.53,339.7,81.6,37.0,19.11,1,Apollo,2
269,592.38,331.4,70.7,263.0,23.4,1,Apollo,2
270,594.35,332.9,74.41,71.0,24.6,1,Apollo,2
271,596.4,328.9,69.6,161.0,29.2,1,Apollo,2
272,598.34,325.7,68.41,346.0,30.7,1,Apollo,2
273,599.23,307.8,74.8,135.0,23.3,1,Apollo,2
274,600.53,306.61,72.41,162.0,26.7,1,Apollo,2
275,601.14,303.4,72.41,129.0,26.7,1,Apollo,2
276,602.01,297.61,72.0,205.0,26.9,1,Apollo,2
277,602.92,296.11,72.91,331.0,26.1,1,Apollo,2
278,603.93,307.11,73.6,232.0,25.0,1,Apollo,2
279,604.76,297.8,72.6,160.0,26.5,1,Apollo,2
280,606.78,306.4,72.3,359.0,24.3,1,Apollo,2
281,607.01,318.2,73.6,182.0,25.5,1,Apollo,2
282,607.77,328.1,77.5,329.0,21.7,1,Apollo,2
283,608.88,345.5,78.8,396.0,20.6,1,Apollo,2
284,609.9,349.7,87.1,191.0,12.0,1,Apollo,2
285,611.01,353.0,80.0,182.0,19.11,1,Apollo,2
286,612.11,352.0,71.6,240.0,27.3,1,Apollo,2
287,613.11,338.2,73.3,5.0,25.8,1,Apollo,2
288,614.25,352.1,73.8,443.0,25.5,1,Apollo,2
289,616.49,370.5,75.6,170.0,27.4,1,Apollo,2
290,618.09,373.1,81.8,358.0,18.4,1,Apollo,2
291,618.76,373.8,82.2,295.0,16.9,1,Apollo,2
292,619.96,372.8,78.5,436.0,20.5,1,Apollo,2
293,621.01,363.3,79.41,418.0,14.4,1,Apollo,2
294,622.52,373.4,79.3,471.0,19.5,1,Apollo,2
295,624.45,373.0,77.1,511.0,22.1,1,Apollo,2
296,626.71,374.2,71.6,573.0,25.1,1,Apollo,2
297,627.02,372.5,74.8,438.0,24.4,1,Apollo,2
298,627.86,372.6,74.7,531.0,24.4,1,Apollo,2
299,629.37,358.9,81.7,340.0,20.11,1,Apollo,2
300,630.0,358.0,75.5,410.0,23.7,1,Apollo,2
301,631.1,350.8,75.91,517.0,23.2,1,Apollo,2
302,632.51,350.8,83.8,312.0,15.4,1,Apollo,2
303,633.22,350.9,79.5,446.0,19.7,1,Apollo,2
304,634.33,350.9,87.0,324.0,11.7,1,Apollo,2
305,636.45,350.8,81.5,396.0,14.9,1,Apollo,2
306,638.56,350.8,82.7,416.0,16.4,1,Apollo,2
307,640.68,340.9,80.5,340.0,18.61,1,Apollo,2
308,641.08,350.5,78.7,452.0,20.5,1,Apollo,2
309,641.78,350.5,79.6,497.0,19.61,1,Apollo,2
310,642.8,350.1,78.7,451.0,16.4,1,Apollo,2
311,643.83,341.5,80.3,338.0,18.9,1,Apollo,2
312,644.87,371.6,80.7,226.0,20.9,1,Apollo,2
313,646.03,362.6,79.7,258.0,22.9,1,Apollo,2
314,647.13,369.2,82.6,197.0,21.1,1,Apollo,2
315,648.3,374.5,80.6,328.0,21.1,1,Apollo,2
316,650.56,373.3,76.5,246.0,25.4,1,Apollo,2
317,652.15,383.9,86.1,152.0,12.1,1,Apollo,2
318,652.83,373.4,86.9,152.0,14.9,1,Apollo,2
319,654.0,374.5,88.4,199.0,13.3,1,Apollo,2
320,655.09,374.3,82.0,250.0,19.8,1,Apollo,2
321,656.26,374.8,85.5,278.0,16.4,1,Apollo,2
322,658.53,374.7,81.91,338.0,19.8,1,Apollo,2
323,660.69,360.8,79.2,251.0,22.6,1,Apollo,2
324,661.01,358.6,82.7,290.0,19.2,1,Apollo,2
325,661.79,352.6,81.5,204.0,20.3,1,Apollo,2
326,662.89,350.8,83.5,222.0,17.61,1,Apollo,2
327,663.91,350.5,77.41,210.0,24.4,1,Apollo,2
328,665.01,350.3,87.5,179.0,14.4,1,Apollo,2
329,666.43,367.3,81.7,221.0,13.8,1,Apollo,2
330,668.54,350.7,85.5,250.0,16.4,1,Apollo,2
331,670.66,350.6,80.91,248.0,19.4,1,Apollo,2
332,671.06,350.7,86.3,377.0,15.5,1,Apollo,2
333,671.76,350.6,84.0,326.0,18.3,1,Apollo,2
334,672.78,350.6,82.0,253.0,15.2,1,Apollo,2
335,673.88,350.4,78.6,290.0,23.2,1,Apollo,2
336,674.88,337.9,90.7,127.0,19.5,1,Apollo,2
337,676.08,334.9,83.0,395.0,21.9,1,Apollo,2
338,677.17,348.8,85.1,449.0,19.8,1,Apollo,2
339,678.52,351.2,89.2,322.0,15.7,1,Apollo,2
340,680.34,343.5,85.9,320.0,18.2,1,Apollo,2
341,682.56,353.7,86.2,472.0,19.0,1,Apollo,2
342,684.7,353.7,89.5,389.0,15.4,1,Apollo,2
343,685.01,353.8,91.2,237.0,13.5,1,Apollo,2
344,686.04,353.5,88.3,384.0,17.61,1,Apollo,2
345,686.83,353.6,89.1,251.0,15.8,1,Apollo,2
346,690.08,353.8,89.3,309.0,15.4,1,Apollo,2
347,691.19,353.7,88.0,338.0,16.3,1,Apollo,2
348,692.54,347.3,79.1,408.0,25.5,1,Apollo,2
349,694.44,364.8,81.8,473.0,22.1,1,Apollo,2
350,696.7,363.7,78.8,406.0,28.5,1,Apollo,2
351,697.12,363.6,81.6,460.0,22.9,1,Apollo,2
352,697.77,360.9,78.2,460.0,26.7,1,Apollo,2
353,698.92,362.9,82.8,343.0,22.1,1,Apollo,2
354,699.96,351.9,76.0,455.0,28.6,1,Apollo,2
355,701.07,358.5,82.5,478.0,22.4,1,Apollo,2
356,702.64,363.3,80.8,491.0,23.9,1,Apollo,2
357,704.49,372.5,80.0,455.0,24.9,1,Apollo,2
358,706.74,373.2,82.5,354.0,22.4,1,Apollo,2
359,707.08,373.2,81.91,434.0,22.9,1,Apollo,2
360,707.92,372.9,82.2,455.0,22.1,1,Apollo,2
361,708.95,367.6,79.3,408.0,24.9,1,Apollo,2
362,710.04,356.2,82.1,451.0,22.7,1,Apollo,2
363,712.55,350.2,80.6,471.0,24.3,1,Apollo,2
364,713.24,348.5,77.1,429.0,27.5,1,Apollo,2
365,714.56,337.9,79.3,419.0,25.6,1,Apollo,2
366,715.12,319.11,80.91,419.0,25.6,1,Apollo,2
367,716.09,307.8,79.41,470.0,26.7,1,Apollo,2
368,717.02,304.61,77.5,477.0,27.4,1,Apollo,2
369,717.92,304.9,83.1,404.0,22.2,1,Apollo,2
370,718.78,296.9,77.6,528.0,27.3,1,Apollo,2
371,719.67,282.11,83.0,407.0,21.9,1,Apollo,2
372,722.66,330.6,78.1,390.0,26.6,1,Apollo,2
373,723.06,337.4,83.7,421.0,21.3,1,Apollo,2
374,724.66,330.4,86.8,364.0,18.2,1,Apollo,2
375,725.03,331.3,79.5,326.0,25.3,1,Apollo,2
376,726.46,296.11,75.91,394.0,28.9,1,Apollo,2
377,728.11,265.0,80.8,405.0,21.6,1,Apollo,2
378,728.92,265.4,77.1,431.0,27.7,1,Apollo,2
379,729.79,272.11,81.6,506.0,23.9,1,Apollo,2
380,730.75,293.11,76.2,347.0,28.7,1,Apollo,2
381,731.8,319.2,80.5,380.0,24.7,1,Apollo,2
382,732.87,335.5,75.8,439.0,28.1,1,Apollo,2
383,733.85,337.6,75.5,430.0,29.3,1,Apollo,2
384,734.87,333.2,75.8,400.0,28.5,1,Apollo,2
385,736.73,310.7,80.91,349.0,24.0,1,Apollo,2
386,737.04,304.2,76.8,361.0,28.0,1,Apollo,2
387,738.57,291.4,80.41,434.0,24.4,1,Apollo,2
388,740.33,288.4,78.2,328.0,26.7,1,Apollo,2
389,741.2,278.7,78.3,472.0,26.5,1,Apollo,2
390,742.07,276.8,81.3,469.0,23.9,1,Apollo,2
391,742.95,284.61,77.2,495.0,27.7,1,Apollo,2
392,743.95,301.0,78.0,545.0,26.9,1,Apollo,2
393,744.94,323.8,76.7,389.0,28.2,1,Apollo,2
394,745.99,333.1,79.91,516.0,25.0,1,Apollo,2
395,747.08,340.7,76.5,445.0,28.0,1,Apollo,2
396,748.09,344.6,76.5,471.0,28.3,1,Apollo,2
397,750.28,323.7,76.2,317.0,28.6,1,Apollo,2
398,750.9,291.2,79.91,410.0,25.0,1,Apollo,2
399,752.5,232.5,76.41,319.0,28.4,1,Apollo,2
400,753.02,224.6,79.1,420.0,25.8,1,Apollo,2
401,754.36,232.1,74.6,320.0,28.9,1,Apollo,2
402,755.14,237.7,82.4,416.0,22.6,1,Apollo,2
403,756.62,249.7,75.3,316.0,29.4,1,Apollo,2
404,758.09,248.3,76.0,405.0,28.3,1,Apollo,2
405,758.87,243.9,81.0,447.0,23.2,1,Apollo,2
406,759.93,350.9,80.5,739.0,24.3,1,Apollo,2
407,760.88,329.3,76.7,837.0,28.2,1,Apollo,2
408,762.59,286.5,81.0,829.0,23.7,1,Apollo,2
409,764.2,262.5,77.3,936.0,24.3,1,Apollo,2
410,765.01,263.3,78.6,869.0,26.5,1,Apollo,2
411,765.86,275.0,78.7,901.0,26.2,1,Apollo,2
412,766.83,299.3,75.6,873.0,29.0,1,Apollo,2
413,768.64,295.4,76.2,845.0,28.6,1,Apollo,2
414,770.47,295.8,79.41,883.0,25.6,1,Apollo,2
415,772.38,297.0,77.7,806.0,31.0,1,Apollo,2
416,774.5,298.4,74.0,829.0,30.8,1,Apollo,2
417,775.04,292.3,73.8,718.0,31.0,1,Apollo,2
418,777.11,300.11,76.41,729.0,28.4,1,Apollo,2
419,777.79,302.61,73.8,816.0,31.0,1,Apollo,2
420,778.76,303.9,72.3,887.0,32.5,1,Apollo,2
421,780.66,314.11,74.41,818.0,30.4,1,Apollo,2
422,781.03,317.5,76.2,829.0,28.6,1,Apollo,2
423,782.64,325.3,76.5,926.0,28.5,1,Apollo,2
424,783.02,327.8,71.8,792.0,33.1,1,Apollo,2
425,784.68,343.9,75.6,942.0,29.3,1,Apollo,2
426,785.0,350.4,77.7,792.0,27.4,1,Apollo,2
427,785.82,357.1,76.7,829.0,28.6,1,Apollo,2
428,786.98,366.6,79.3,868.0,27.0,1,Apollo,2
429,788.07,370.0,78.1,794.0,26.8,1,Apollo,2
430,789.25,363.8,79.91,781.0,25.2,1,Apollo,2
431,790.34,375.6,80.2,734.0,24.7,1,Apollo,2
432,792.61,375.6,72.6,848.0,29.1,1,Apollo,2
433,793.02,374.3,78.2,808.0,26.7,1,Apollo,2
434,793.78,373.8,77.3,925.0,27.6,1,Apollo,2
435,794.92,370.0,74.91,818.0,31.9,1,Apollo,2
436,795.96,364.5,75.7,798.0,29.2,1,Apollo,2
437,797.03,349.1,83.9,772.0,23.2,1,Apollo,2
438,798.02,335.2,78.1,754.0,26.8,1,Apollo,2
439,799.12,342.2,80.0,772.0,24.7,1,Apollo,2
440,800.63,352.2,85.7,692.0,19.61,1,Apollo,2
441,802.37,353.1,79.6,757.0,25.2,1,Apollo,2
442,804.56,359.9,82.0,859.0,22.9,1,Apollo,2
443,806.07,374.3,84.2,821.0,20.11,1,Apollo,2
444,806.88,372.7,80.5,721.0,24.4,1,Apollo,2
445,810.8,420.0,81.1,845.0,23.7,1,Apollo,2
446,811.09,422.5,79.2,832.0,25.6,1,Apollo,2
447,812.04,422.7,79.3,751.0,25.6,1,Apollo,2
448,814.57,420.2,81.6,726.0,22.7,1,Apollo,2
449,815.18,437.2,82.3,821.0,22.9,1,Apollo,2
450,815.97,442.9,82.5,852.0,21.4,1,Apollo,2
451,817.37,447.2,82.4,769.0,22.5,1,Apollo,2
452,818.86,456.7,84.8,702.0,19.9,1,Apollo,2
453,820.33,477.7,81.41,889.0,23.4,1,Apollo,2
454,821.9,499.0,83.3,818.0,21.6,1,Apollo,2
