,BIT_DEPTH,RATE_OF_PENETRATION,HOOK_LOAD,DIFFERENTIAL_PRESSURE,WEIGHT_ON_BIT,DRILL_BIT_ID,DRILL_BIT_NAME,Asteroid
128,865.13,432.1,69.9,1839.0,32.2,1,AstroBit,14
129,867.13,432.9,47.8,1759.0,33.3,1,AstroBit,14
130,871.06,344.8,53.8,1798.0,42.3,1,AstroBit,14
131,872.63,418.3,44.0,1736.0,33.3,1,AstroBit,14
132,873.12,345.3,76.4,1817.0,29.4,1,AstroBit,14
133,875.0,398.8,51.2,1787.0,39.5,1,AstroBit,14
134,877.11,314.8,55.2,1863.0,41.5,1,AstroBit,14
135,878.73,437.3,49.2,1754.0,30.2,1,AstroBit,14
136,880.5,463.8,72.0,1699.0,20.7,1,AstroBit,14
137,887.12,390.4,66.0,1867.0,38.0,1,AstroBit,14
138,888.56,484.6,63.7,1783.0,28.7,1,AstroBit,14
139,890.5,482.2,71.1,1804.0,29.1,1,AstroBit,14
140,892.53,448.7,47.9,1678.0,27.5,1,AstroBit,14
141,893.11,447.1,51.3,1779.0,31.4,1,AstroBit,14
142,894.61,452.9,59.0,1783.0,36.0,1,AstroBit,14
143,895.0,503.3,63.8,1758.0,31.0,1,AstroBit,14
144,897.15,395.4,49.6,1776.0,35.7,1,AstroBit,14
145,899.0,350.7,48.4,1782.0,39.5,1,AstroBit,14
146,902.79,473.6,47.7,1650.0,22.1,1,AstroBit,14
147,908.52,319.5,43.4,1727.0,37.2,1,AstroBit,14
148,912.82,378.8,47.7,1749.0,31.6,1,AstroBit,14
149,916.54,412.0,45.8,1765.0,33.1,1,AstroBit,14
150,917.14,350.3,64.4,1887.0,40.9,1,AstroBit,14
151,918.64,397.8,45.5,1746.0,38.7,1,AstroBit,14
152,919.15,398.0,60.2,1719.0,23.6,1,AstroBit,14
153,920.62,386.6,72.0,1773.0,28.1,1,AstroBit,14
154,921.1,382.6,52.5,1861.0,39.2,1,AstroBit,14
155,922.58,501.5,64.9,1784.0,29.0,1,AstroBit,14
156,923.02,429.9,61.7,1862.0,37.2,1,AstroBit,14
157,924.81,308.1,75.2,921.0,-7.0,1,AstroBit,14
158,930.94,313.7,50.6,1848.0,44.9,1,AstroBit,14
159,935.03,282.5,50.3,1902.0,44.2,1,AstroBit,14
160,936.62,430.8,62.0,1680.0,17.8,1,AstroBit,14
161,937.32,395.9,66.7,1769.0,23.9,1,AstroBit,14
162,938.5,447.6,61.7,1750.0,26.6,1,AstroBit,14
163,939.15,459.9,54.0,1820.0,29.5,1,AstroBit,14
164,942.67,398.7,63.5,1893.0,21.7,1,AstroBit,14
165,944.84,371.3,46.0,1704.0,34.7,1,AstroBit,14
166,947.22,330.3,61.2,1804.0,26.3,1,AstroBit,14
167,948.54,444.9,56.8,1791.0,27.1,1,AstroBit,14
168,949.13,446.9,52.3,1786.0,29.8,1,AstroBit,14
169,951.06,372.7,58.2,1897.0,44.4,1,AstroBit,14
170,952.53,373.7,61.7,1838.0,37.2,1,AstroBit,14
171,954.59,362.6,45.8,1840.0,42.6,1,AstroBit,14
172,957.13,333.6,54.7,1858.0,43.6,1,AstroBit,14
173,958.65,448.1,49.2,1677.0,27.1,1,AstroBit,14
174,959.1,398.7,77.8,1909.0,31.2,1,AstroBit,14
175,960.51,349.1,47.2,1864.0,38.3,1,AstroBit,14
176,961.04,363.8,50.5,1907.0,43.2,1,AstroBit,14
177,962.57,328.4,58.1,1747.0,22.6,1,AstroBit,14
178,963.0,313.7,74.5,1834.0,24.9,1,AstroBit,14
179,964.57,402.2,68.6,1822.0,26.6,1,AstroBit,14
180,965.22,499.8,73.2,1811.0,24.6,1,AstroBit,14
181,966.54,504.9,71.8,1786.0,21.8,1,AstroBit,14
182,967.27,529.9,69.0,1756.0,22.5,1,AstroBit,14
183,968.5,497.4,74.1,1749.0,22.9,1,AstroBit,14
184,969.05,491.0,72.5,1822.0,26.8,1,AstroBit,14
185,970.57,435.6,65.3,1849.0,29.0,1,AstroBit,14
186,972.59,413.2,80.7,1791.0,23.4,1,AstroBit,14
187,973.12,475.5,65.8,1716.0,25.0,1,AstroBit,14
188,974.7,445.1,74.5,1739.0,22.3,1,AstroBit,14
189,975.21,435.3,58.7,1760.0,22.8,1,AstroBit,14
190,978.63,427.2,56.6,1781.0,24.9,1,AstroBit,14
191,979.03,396.9,68.6,1884.0,32.2,1,AstroBit,14
192,980.52,501.7,69.9,1758.0,22.6,1,AstroBit,14
193,981.17,573.0,64.3,1683.0,20.3,1,AstroBit,14
194,983.07,384.1,64.1,1896.0,35.6,1,AstroBit,14
195,984.5,362.9,61.7,1931.0,40.1,1,AstroBit,14
196,985.05,349.2,66.1,1807.0,27.3,1,AstroBit,14
197,986.6,379.7,63.1,1917.0,36.1,1,AstroBit,14
198,987.15,354.9,56.0,1876.0,39.0,1,AstroBit,14
199,991.12,387.4,51.6,1774.0,30.5,1,AstroBit,14
200,992.5,310.3,64.4,1848.0,32.2,1,AstroBit,14
201,994.5,304.6,57.2,1961.0,42.2,1,AstroBit,14
202,995.09,315.6,60.2,1882.0,43.2,1,AstroBit,14
203,999.32,328.1,45.6,1738.0,38.7,1,AstroBit,14
204,1000.59,354.8,58.3,1861.0,36.9,1,AstroBit,14
205,1001.08,361.3,59.1,1879.0,37.6,1,AstroBit,14
206,1002.59,341.0,51.5,1905.0,35.2,1,AstroBit,14
207,1003.12,323.3,52.4,1747.0,29.9,1,AstroBit,14
208,1004.62,312.3,55.2,1836.0,34.8,1,AstroBit,14
209,1006.69,293.8,49.6,1925.0,39.0,1,AstroBit,14
210,1009.1,316.4,47.0,1771.0,32.8,1,AstroBit,14
211,1010.64,314.2,55.5,1811.0,34.7,1,AstroBit,14
212,1012.53,295.8,63.7,1952.0,32.7,1,AstroBit,14
213,1014.55,291.3,44.2,1809.0,37.4,1,AstroBit,14
214,1017.23,278.3,45.3,1844.0,41.9,1,AstroBit,14
215,1018.58,361.4,55.2,1855.0,34.8,1,AstroBit,14
216,1019.07,381.5,57.8,1873.0,33.3,1,AstroBit,14
217,1020.57,418.2,67.1,1856.0,31.6,1,AstroBit,14
218,1021.01,361.1,60.8,1945.0,40.0,1,AstroBit,14
219,1022.62,419.9,48.9,1682.0,28.1,1,AstroBit,14
220,1023.05,426.8,50.2,1690.0,26.7,1,AstroBit,14
221,1024.57,124.5,57.3,1481.0,28.8,1,AstroBit,14
222,1025.12,475.9,51.2,1964.0,42.3,1,AstroBit,14
223,1026.61,206.0,70.0,694.0,35.8,1,AstroBit,14
224,1027.02,267.7,68.8,703.0,37.7,1,AstroBit,14
225,1028.55,318.4,66.0,863.0,41.3,1,AstroBit,14
226,1029.05,307.1,63.7,923.0,42.9,1,AstroBit,14
227,1030.54,314.6,62.1,903.0,44.1,1,AstroBit,14
228,1031.04,297.2,61.4,902.0,44.2,1,AstroBit,14
229,1032.58,329.6,62.3,950.0,44.2,1,AstroBit,14
230,1033.12,331.9,63.6,962.0,44.1,1,AstroBit,14
231,1034.53,347.3,63.4,935.0,44.1,1,AstroBit,14
232,1035.02,346.4,63.6,980.0,44.0,1,AstroBit,14
233,1036.52,330.0,61.9,913.0,44.3,1,AstroBit,14
234,1037.06,331.7,63.3,993.0,44.2,1,AstroBit,14
235,1038.64,334.1,62.2,941.0,44.4,1,AstroBit,14
236,1039.09,329.1,61.0,924.0,44.5,1,AstroBit,14
237,1040.53,346.9,60.1,982.0,46.2,1,AstroBit,14
238,1041.1,342.8,59.6,953.0,46.1,1,AstroBit,14
239,1042.6,363.3,60.9,986.0,46.1,1,AstroBit,14
240,1043.11,369.1,61.6,1004.0,45.7,1,AstroBit,14
241,1044.62,359.3,60.5,979.0,45.7,1,AstroBit,14
242,1045.11,353.5,60.5,955.0,45.7,1,AstroBit,14
243,1046.72,370.6,59.8,991.0,45.1,1,AstroBit,14
244,1047.03,368.5,61.2,1020.0,45.0,1,AstroBit,14
245,1048.53,354.3,60.9,995.0,46.2,1,AstroBit,14
246,1049.02,348.4,60.8,995.0,45.9,1,AstroBit,14
247,1050.53,366.3,61.8,979.0,46.1,1,AstroBit,14
248,1051.04,374.7,61.2,962.0,46.0,1,AstroBit,14
249,1052.53,356.8,61.1,989.0,46.0,1,AstroBit,14
250,1053.05,362.7,59.0,929.0,45.3,1,AstroBit,14
251,1054.57,259.8,59.3,886.0,47.6,1,AstroBit,14
252,1055.03,292.4,60.1,954.0,45.3,1,AstroBit,14
253,1056.51,321.6,60.8,970.0,45.5,1,AstroBit,14
254,1057.03,366.3,62.6,1015.0,46.0,1,AstroBit,14
255,1058.76,472.5,65.4,1046.0,41.9,1,AstroBit,14
256,1059.11,576.0,66.5,1023.0,41.0,1,AstroBit,14
257,1060.53,544.2,64.5,1056.0,42.4,1,AstroBit,14
258,1061.06,489.6,63.3,1047.0,43.1,1,AstroBit,14
259,1062.6,427.6,63.5,1006.0,44.4,1,AstroBit,14
260,1063.08,441.7,63.7,1029.0,44.2,1,AstroBit,14
261,1064.68,465.8,63.8,1029.0,43.7,1,AstroBit,14
262,1065.06,466.3,63.9,1047.0,43.9,1,AstroBit,14
263,1066.59,512.3,63.5,1043.0,42.0,1,AstroBit,14
264,1067.23,567.6,66.6,1044.0,41.6,1,AstroBit,14
265,1068.65,657.7,68.9,1057.0,39.0,1,AstroBit,14
266,1069.04,698.9,67.9,972.0,38.9,1,AstroBit,14
267,1070.79,586.5,65.9,1143.0,40.9,1,AstroBit,14
268,1071.11,590.3,66.7,1161.0,41.3,1,AstroBit,14
269,1072.88,677.5,68.7,1068.0,38.9,1,AstroBit,14
270,1073.07,679.3,65.4,1068.0,38.7,1,AstroBit,14
271,1074.67,632.8,66.3,1066.0,39.6,1,AstroBit,14
272,1075.19,627.5,66.6,1091.0,40.2,1,AstroBit,14
273,1076.74,607.3,66.4,1100.0,40.5,1,AstroBit,14
274,1077.05,587.6,65.0,1105.0,41.4,1,AstroBit,14
275,1078.74,396.2,61.9,989.0,45.0,1,AstroBit,14
276,1079.17,392.8,61.5,929.0,45.5,1,AstroBit,14
277,1080.56,388.1,61.8,921.0,45.3,1,AstroBit,14
278,1081.12,403.2,63.1,921.0,45.2,1,AstroBit,14
279,1082.6,398.7,61.9,912.0,45.1,1,AstroBit,14
280,1083.05,399.0,61.5,938.0,44.8,1,AstroBit,14
281,1084.71,378.7,61.6,977.0,45.6,1,AstroBit,14
282,1085.18,391.2,62.4,969.0,45.2,1,AstroBit,14
283,1086.59,495.8,64.8,1065.0,44.1,1,AstroBit,14
284,1087.11,589.3,66.7,1062.0,41.0,1,AstroBit,14
285,1088.69,448.1,63.1,1083.0,45.2,1,AstroBit,14
286,1089.2,463.0,63.7,1085.0,45.3,1,AstroBit,14
287,1090.55,489.1,63.1,1085.0,43.4,1,AstroBit,14
288,1091.16,549.9,62.7,1109.0,41.9,1,AstroBit,14
289,1092.65,597.4,64.3,1062.0,41.9,1,AstroBit,14
290,1093.19,616.5,66.0,1085.0,40.9,1,AstroBit,14
291,1094.58,408.0,60.9,976.0,46.6,1,AstroBit,14
292,1095.1,371.5,60.4,972.0,46.3,1,AstroBit,14
293,1096.58,380.4,60.8,1008.0,46.4,1,AstroBit,14
294,1097.23,385.8,61.0,949.0,46.0,1,AstroBit,14
295,1098.59,373.9,59.4,925.0,46.2,1,AstroBit,14
296,1099.13,383.9,59.9,943.0,45.8,1,AstroBit,14
297,1100.6,374.7,60.4,913.0,46.7,1,AstroBit,14
298,1101.02,374.3,60.1,909.0,46.3,1,AstroBit,14
299,1102.56,370.9,60.3,935.0,46.3,1,AstroBit,14
300,1103.06,437.0,64.2,1020.0,44.7,1,AstroBit,14
301,1104.84,599.3,65.2,1048.0,41.0,1,AstroBit,14
302,1105.18,619.8,65.5,1074.0,41.6,1,AstroBit,14
303,1106.51,402.8,88.7,1044.0,32.0,1,AstroBit,14
304,1107.05,211.8,90.5,357.0,16.2,1,AstroBit,14
305,1108.63,539.7,72.8,857.0,33.3,1,AstroBit,14
306,1109.09,556.8,69.7,907.0,36.0,1,AstroBit,14
307,1110.61,566.7,66.6,940.0,39.8,1,AstroBit,14
308,1111.1,586.7,65.3,963.0,40.9,1,AstroBit,14
309,1112.55,671.9,67.1,990.0,40.7,1,AstroBit,14
310,1113.1,659.6,66.7,996.0,40.7,1,AstroBit,14
311,1114.58,553.8,65.3,1098.0,43.0,1,AstroBit,14
312,1115.04,542.0,63.0,1118.0,43.2,1,AstroBit,14
313,1116.57,454.3,62.7,1130.0,45.1,1,AstroBit,14
314,1117.05,441.1,61.2,1093.0,45.6,1,AstroBit,14
315,1118.56,211.6,74.0,105.0,5.5,1,AstroBit,14
316,1119.0,191.0,95.4,35.0,-1.9,1,AstroBit,14
317,1120.74,458.6,64.4,921.0,39.5,1,AstroBit,14
318,1121.0,504.5,65.6,907.0,37.4,1,AstroBit,14
319,1122.53,447.5,62.4,1031.0,44.8,1,AstroBit,14
320,1123.0,437.2,60.7,1057.0,45.0,1,AstroBit,14
321,1124.73,591.9,66.4,1074.0,42.4,1,AstroBit,14
322,1125.1,643.2,64.6,1008.0,40.5,1,AstroBit,14
323,1126.64,573.0,63.3,1064.0,42.5,1,AstroBit,14
324,1127.09,533.0,62.5,1100.0,42.8,1,AstroBit,14
325,1128.8,549.2,64.0,1181.0,43.5,1,AstroBit,14
326,1129.15,588.4,65.6,1109.0,41.4,1,AstroBit,14
327,1130.51,632.1,66.9,1105.0,40.7,1,AstroBit,14
328,1131.23,661.1,65.8,1043.0,40.9,1,AstroBit,14
329,1132.62,604.3,65.1,1118.0,41.7,1,AstroBit,14
330,1133.27,568.7,62.1,864.0,42.6,1,AstroBit,14
331,1134.54,472.9,63.5,323.0,44.1,1,AstroBit,14
332,1135.09,495.0,62.6,318.0,43.8,1,AstroBit,14
333,1136.7,471.3,60.7,371.0,44.5,1,AstroBit,14
334,1137.12,486.1,63.5,325.0,43.3,1,AstroBit,14
335,1138.53,424.1,61.6,308.0,46.0,1,AstroBit,14
336,1139.07,394.1,61.8,283.0,47.1,1,AstroBit,14
337,1140.6,336.6,60.1,296.0,47.6,1,AstroBit,14
338,1141.08,340.2,57.3,226.0,46.8,1,AstroBit,14
339,1142.52,339.6,59.4,137.0,47.4,1,AstroBit,14
340,1143.1,347.9,58.9,97.0,46.8,1,AstroBit,14
341,1144.56,384.4,58.5,318.0,47.1,1,AstroBit,14
342,1145.05,355.3,56.5,206.0,47.7,1,AstroBit,14
343,1146.55,374.0,58.5,382.0,46.9,1,AstroBit,14
344,1147.02,356.1,59.6,318.0,48.1,1,AstroBit,14
345,1148.52,375.0,61.4,522.0,47.7,1,AstroBit,14
346,1149.04,436.9,62.8,613.0,45.1,1,AstroBit,14
347,1150.6,542.9,64.0,684.0,43.8,1,AstroBit,14
348,1151.18,527.5,62.9,739.0,44.2,1,AstroBit,14
349,1152.55,567.9,61.7,694.0,43.2,1,AstroBit,14
350,1153.03,564.7,62.2,716.0,43.0,1,AstroBit,14
351,1154.5,599.7,63.3,740.0,42.6,1,AstroBit,14
352,1155.13,592.2,66.2,764.0,43.6,1,AstroBit,14
353,1156.61,682.9,65.5,658.0,40.5,1,AstroBit,14
354,1157.18,680.7,64.1,643.0,40.7,1,AstroBit,14
355,1158.53,634.6,67.0,779.0,42.5,1,AstroBit,14
356,1159.27,649.5,63.4,796.0,41.0,1,AstroBit,14
357,1160.57,570.1,60.7,994.0,43.0,1,AstroBit,14
358,1161.01,535.5,62.7,1110.0,44.9,1,AstroBit,14
359,1162.6,489.8,60.4,1212.0,44.8,1,AstroBit,14
360,1163.1,462.3,59.5,1179.0,45.9,1,AstroBit,14
361,1164.73,547.8,63.2,1234.0,44.4,1,AstroBit,14
362,1165.07,582.3,64.5,1165.0,42.3,1,AstroBit,14
363,1166.61,649.5,64.9,1090.0,40.9,1,AstroBit,14
364,1167.15,653.7,64.4,1087.0,42.1,1,AstroBit,14
365,1168.57,524.4,60.3,1223.0,43.9,1,AstroBit,14
366,1169.0,518.0,62.7,1224.0,44.3,1,AstroBit,14
367,1170.58,598.9,65.5,1191.0,43.6,1,AstroBit,14
368,1171.07,557.9,61.8,1200.0,43.2,1,AstroBit,14
369,1172.71,561.9,63.6,1234.0,43.3,1,AstroBit,14
370,1173.02,564.6,62.7,1192.0,43.7,1,AstroBit,14
371,1174.66,589.5,62.9,1162.0,43.0,1,AstroBit,14
372,1175.14,599.2,65.2,1202.0,42.9,1,AstroBit,14
373,1176.76,563.1,62.9,1200.0,43.9,1,AstroBit,14
374,1177.07,553.0,64.0,1216.0,44.2,1,AstroBit,14
375,1178.66,557.8,64.1,1166.0,44.4,1,AstroBit,14
376,1179.35,616.4,63.4,1189.0,41.8,1,AstroBit,14
377,1180.51,512.6,61.5,1147.0,44.6,1,AstroBit,14
378,1181.13,449.1,61.8,1188.0,46.6,1,AstroBit,14
379,1182.65,319.3,56.6,1070.0,48.6,1,AstroBit,14
380,1183.12,323.3,58.5,1053.0,47.7,1,AstroBit,14
381,1184.61,391.0,61.7,1111.0,46.7,1,AstroBit,14
382,1185.09,433.3,61.7,1139.0,46.6,1,AstroBit,14
383,1186.56,470.8,60.6,1129.0,45.1,1,AstroBit,14
384,1187.06,462.8,61.0,1145.0,45.6,1,AstroBit,14
385,1188.63,479.9,61.4,1100.0,45.4,1,AstroBit,14
386,1189.13,445.1,60.5,1132.0,45.7,1,AstroBit,14
387,1190.75,477.0,63.5,1141.0,45.9,1,AstroBit,14
388,1191.01,468.6,61.8,1125.0,45.0,1,AstroBit,14
389,1192.55,470.6,60.2,1101.0,44.8,1,AstroBit,14
390,1193.05,463.1,61.3,1143.0,45.9,1,AstroBit,14
391,1194.59,416.9,61.6,1152.0,46.7,1,AstroBit,14
392,1195.0,458.4,61.1,1104.0,44.8,1,AstroBit,14
393,1196.52,139.1,57.1,772.0,50.2,1,AstroBit,14
394,1197.02,124.0,57.7,727.0,49.5,1,AstroBit,14
395,1198.55,122.3,57.9,717.0,49.4,1,AstroBit,14
396,1199.01,120.5,58.3,765.0,48.9,1,AstroBit,14
397,1200.51,119.7,58.8,726.0,49.1,1,AstroBit,14
398,1201.01,118.4,58.8,731.0,49.7,1,AstroBit,14
399,1202.54,117.6,56.8,713.0,48.7,1,AstroBit,14
400,1203.01,118.5,58.0,747.0,49.0,1,AstroBit,14
401,1204.5,118.3,57.1,732.0,48.3,1,AstroBit,14
402,1205.04,119.0,58.5,714.0,48.7,1,AstroBit,14
403,1206.5,116.4,58.4,738.0,49.4,1,AstroBit,14
404,1207.03,117.3,58.3,715.0,48.9,1,AstroBit,14
405,1208.52,124.3,58.1,754.0,49.1,1,AstroBit,14
406,1209.03,130.2,58.2,783.0,49.4,1,AstroBit,14
407,1210.51,122.9,57.1,676.0,48.5,1,AstroBit,14
408,1211.03,119.0,57.2,711.0,49.3,1,AstroBit,14
409,1212.5,118.4,57.0,674.0,48.6,1,AstroBit,14
410,1213.01,115.5,57.1,637.0,48.7,1,AstroBit,14
411,1214.53,119.5,61.8,622.0,45.2,1,AstroBit,14
412,1215.03,114.3,62.5,642.0,44.8,1,AstroBit,14
413,1216.54,118.2,61.2,639.0,45.1,1,AstroBit,14
414,1217.0,119.0,62.2,647.0,44.6,1,AstroBit,14
