,BIT_DEPTH,RATE_OF_PENETRATION,HOOK_LOAD,DIFFERENTIAL_PRESSURE,WEIGHT_ON_BIT,DRILL_BIT_ID,DRILL_BIT_NAME,Asteroid
62,515.22,490.3,63.0,758.0,18.74,1,ChallengDriller,19
63,518.52,309.1,59.7,858.0,27.11,1,ChallengDriller,19
64,520.69,299.5,59.3,684.0,23.79,1,ChallengDriller,19
65,521.04,363.3,61.6,714.0,29.24,1,ChallengDriller,19
66,522.53,517.5,58.3,630.0,29.33,1,ChallengDriller,19
67,523.21,496.9,57.9,642.0,24.73,1,ChallengDriller,19
68,524.55,470.9,61.4,658.0,30.23,1,ChallengDriller,19
69,525.18,483.2,58.8,709.0,22.9,1,ChallengDriller,19
70,526.55,414.2,56.7,772.0,24.48,1,ChallengDriller,19
71,529.19,488.0,54.9,617.0,24.24,1,ChallengDriller,19
72,530.78,525.2,54.3,805.0,27.69,1,ChallengDriller,19
73,531.22,503.2,59.9,813.0,24.9,1,ChallengDriller,19
74,533.12,398.9,56.4,623.0,24.64,1,ChallengDriller,19
75,535.11,477.6,60.3,901.0,27.7,1,ChallengDriller,19
76,536.53,386.1,58.7,704.0,22.21,1,ChallengDriller,19
77,538.61,395.5,60.4,564.0,27.25,1,ChallengDriller,19
78,539.1,357.8,52.6,629.0,33.28,1,ChallengDriller,19
79,540.63,199.4,75.3,385.0,16.6,1,ChallengDriller,19
80,541.04,383.9,72.3,398.0,23.14,1,ChallengDriller,19
81,542.51,498.4,67.3,533.0,28.13,1,ChallengDriller,19
82,543.14,480.0,65.8,639.0,30.51,1,ChallengDriller,19
83,544.62,508.8,64.7,600.0,29.33,1,ChallengDriller,19
84,545.04,471.5,70.3,640.0,26.78,1,ChallengDriller,19
85,546.66,542.4,64.6,634.0,27.16,1,ChallengDriller,19
86,547.11,536.2,54.9,540.0,33.36,1,ChallengDriller,19
87,548.51,497.1,64.1,631.0,30.37,1,ChallengDriller,19
88,549.03,467.0,66.0,665.0,35.4,1,ChallengDriller,19
89,550.56,273.4,65.3,520.0,26.77,1,ChallengDriller,19
90,551.05,280.0,64.2,591.0,27.89,1,ChallengDriller,19
91,552.54,251.3,68.4,600.0,27.36,1,ChallengDriller,19
92,553.04,249.6,70.9,517.0,21.71,1,ChallengDriller,19
93,554.57,294.6,71.5,319.0,22.43,1,ChallengDriller,19
94,555.14,332.7,71.7,473.0,20.97,1,ChallengDriller,19
95,556.56,410.1,68.2,548.0,21.94,1,ChallengDriller,19
96,557.13,396.0,68.1,541.0,24.04,1,ChallengDriller,19
97,558.51,381.9,75.0,466.0,18.39,1,ChallengDriller,19
98,559.08,439.9,70.8,555.0,26.97,1,ChallengDriller,19
99,560.55,480.1,68.0,595.0,24.63,1,ChallengDriller,19
100,561.38,498.9,67.5,558.0,25.24,1,ChallengDriller,19
101,562.43,472.5,67.9,801.0,26.59,1,ChallengDriller,19
102,563.06,418.8,69.7,798.0,22.68,1,ChallengDriller,19
103,564.65,432.7,70.2,642.0,29.34,1,ChallengDriller,19
104,565.0,399.6,65.5,813.0,29.35,1,ChallengDriller,19
105,566.53,507.7,66.3,732.0,25.58,1,ChallengDriller,19
106,567.17,462.3,64.5,808.0,29.31,1,ChallengDriller,19
107,569.06,330.7,74.4,548.0,19.74,1,ChallengDriller,19
108,570.52,425.9,58.9,636.0,27.6,1,ChallengDriller,19
109,571.09,220.4,66.4,814.0,29.22,1,ChallengDriller,19
110,572.16,177.5,73.1,700.0,17.57,1,ChallengDriller,19
111,574.56,346.7,75.6,564.0,14.62,1,ChallengDriller,19
112,575.02,365.9,75.5,487.0,14.87,1,ChallengDriller,19
113,576.62,335.9,65.6,621.0,34.63,1,ChallengDriller,19
114,577.06,347.5,63.8,794.0,26.93,1,ChallengDriller,19
115,578.55,324.1,64.1,641.0,29.38,1,ChallengDriller,19
116,579.03,321.9,66.2,730.0,24.7,1,ChallengDriller,19
117,580.53,279.0,66.6,792.0,24.32,1,ChallengDriller,19
118,581.03,281.1,59.4,693.0,29.81,1,ChallengDriller,19
119,582.55,170.2,60.5,550.0,31.27,1,ChallengDriller,19
120,583.12,161.5,57.9,507.0,26.8,1,ChallengDriller,19
121,584.53,321.5,71.5,577.0,17.29,1,ChallengDriller,19
122,585.12,352.3,72.2,504.0,17.42,1,ChallengDriller,19
123,586.59,289.4,72.7,584.0,20.01,1,ChallengDriller,19
124,587.03,339.3,63.3,783.0,26.7,1,ChallengDriller,19
125,588.59,347.4,60.0,758.0,39.04,1,ChallengDriller,19
126,589.13,303.4,68.2,688.0,24.55,1,ChallengDriller,19
127,590.51,363.9,66.7,718.0,23.81,1,ChallengDriller,19
128,591.25,405.7,64.0,810.0,26.0,1,ChallengDriller,19
129,592.53,268.3,71.3,655.0,15.65,1,ChallengDriller,19
130,593.05,332.0,59.8,838.0,32.16,1,ChallengDriller,19
131,594.7,246.1,64.4,733.0,25.4,1,ChallengDriller,19
132,596.51,156.0,67.0,791.0,22.97,1,ChallengDriller,19
133,597.13,347.1,64.6,809.0,23.64,1,ChallengDriller,19
134,598.57,442.8,66.2,732.0,24.19,1,ChallengDriller,19
135,599.28,406.2,60.4,834.0,29.93,1,ChallengDriller,19
136,600.56,348.4,67.5,843.0,19.82,1,ChallengDriller,19
137,601.13,387.3,69.1,739.0,20.11,1,ChallengDriller,19
138,602.54,450.3,64.6,714.0,23.36,1,ChallengDriller,19
139,603.12,451.4,63.3,834.0,24.81,1,ChallengDriller,19
140,604.65,485.9,60.7,799.0,35.82,1,ChallengDriller,19
141,605.12,327.1,54.1,691.0,27.66,1,ChallengDriller,19
142,606.85,463.8,63.6,802.0,23.32,1,ChallengDriller,19
143,607.05,469.5,65.1,771.0,21.77,1,ChallengDriller,19
144,608.56,476.8,63.4,822.0,24.21,1,ChallengDriller,19
145,609.19,477.3,61.4,795.0,25.55,1,ChallengDriller,19
146,610.54,328.0,58.0,776.0,35.43,1,ChallengDriller,19
147,611.09,300.4,69.0,650.0,25.61,1,ChallengDriller,19
148,612.58,428.6,64.7,801.0,25.57,1,ChallengDriller,19
149,613.06,384.6,59.3,715.0,29.42,1,ChallengDriller,19
150,615.18,310.5,66.1,769.0,19.7,1,ChallengDriller,19
151,616.56,382.5,63.6,844.0,25.23,1,ChallengDriller,19
152,617.35,472.8,63.7,852.0,26.22,1,ChallengDriller,19
153,618.59,399.2,60.1,815.0,25.08,1,ChallengDriller,19
154,619.14,372.5,63.2,836.0,24.1,1,ChallengDriller,19
155,620.6,435.8,61.8,825.0,23.17,1,ChallengDriller,19
156,622.88,431.6,62.4,785.0,24.89,1,ChallengDriller,19
157,623.08,475.7,62.2,841.0,25.15,1,ChallengDriller,19
158,624.37,479.1,65.4,648.0,25.67,1,ChallengDriller,19
159,625.16,502.9,65.9,776.0,29.51,1,ChallengDriller,19
160,626.61,217.9,64.3,641.0,34.64,1,ChallengDriller,19
161,627.1,239.2,72.0,672.0,23.09,1,ChallengDriller,19
162,628.56,470.6,64.0,772.0,29.2,1,ChallengDriller,19
163,629.2,536.9,67.0,803.0,27.02,1,ChallengDriller,19
164,630.6,457.9,61.2,814.0,33.89,1,ChallengDriller,19
165,631.12,386.9,65.6,867.0,28.03,1,ChallengDriller,19
166,632.71,443.2,63.7,784.0,29.98,1,ChallengDriller,19
167,633.12,491.6,61.4,889.0,30.69,1,ChallengDriller,19
168,634.64,527.6,61.7,873.0,36.34,1,ChallengDriller,19
169,635.34,466.3,64.7,808.0,28.62,1,ChallengDriller,19
170,636.76,467.0,63.4,936.0,29.36,1,ChallengDriller,19
171,637.18,515.1,63.0,979.0,31.8,1,ChallengDriller,19
172,638.6,368.0,65.6,653.0,27.63,1,ChallengDriller,19
173,639.05,444.5,63.2,655.0,32.35,1,ChallengDriller,19
174,640.53,603.4,62.5,637.0,30.3,1,ChallengDriller,19
175,642.57,370.0,60.4,713.0,31.34,1,ChallengDriller,19
176,643.05,477.4,59.4,704.0,33.4,1,ChallengDriller,19
177,644.54,282.8,58.4,782.0,37.66,1,ChallengDriller,19
178,645.11,331.8,65.6,959.0,26.52,1,ChallengDriller,19
179,647.07,219.0,59.6,608.0,39.32,1,ChallengDriller,19
180,648.55,436.5,66.5,907.0,31.55,1,ChallengDriller,19
181,649.17,427.4,66.8,830.0,40.01,1,ChallengDriller,19
182,650.5,539.4,60.5,755.0,32.45,1,ChallengDriller,19
183,651.1,416.3,59.0,826.0,37.6,1,ChallengDriller,19
184,652.66,456.0,61.5,848.0,36.64,1,ChallengDriller,19
185,653.13,397.8,62.4,844.0,25.67,1,ChallengDriller,19
186,654.51,340.8,67.1,1050.0,30.74,1,ChallengDriller,19
187,655.09,331.2,65.2,777.0,33.21,1,ChallengDriller,19
188,657.02,437.9,75.9,730.0,17.76,1,ChallengDriller,19
189,658.5,423.2,69.0,640.0,27.78,1,ChallengDriller,19
190,659.29,390.7,61.5,883.0,31.75,1,ChallengDriller,19
191,660.89,313.3,62.3,838.0,30.98,1,ChallengDriller,19
192,661.08,377.8,58.5,914.0,30.29,1,ChallengDriller,19
193,662.52,425.2,57.9,938.0,31.06,1,ChallengDriller,19
194,663.12,474.4,59.7,982.0,31.39,1,ChallengDriller,19
195,664.56,514.3,65.4,800.0,35.34,1,ChallengDriller,19
196,665.01,514.3,59.1,859.0,33.94,1,ChallengDriller,19
197,667.09,364.1,58.4,805.0,32.48,1,ChallengDriller,19
198,668.55,414.4,63.4,640.0,22.17,1,ChallengDriller,19
199,669.29,368.9,60.3,906.0,32.99,1,ChallengDriller,19
200,672.6,453.3,64.1,915.0,30.5,1,ChallengDriller,19
201,673.08,460.5,60.8,987.0,30.91,1,ChallengDriller,19
202,674.4,459.8,74.0,732.0,29.57,1,ChallengDriller,19
203,675.07,342.6,68.1,527.0,26.39,1,ChallengDriller,19
204,676.69,501.8,62.9,900.0,32.66,1,ChallengDriller,19
205,677.15,515.1,58.7,977.0,31.98,1,ChallengDriller,19
206,678.56,263.9,61.8,935.0,32.39,1,ChallengDriller,19
207,679.07,322.2,60.5,823.0,35.53,1,ChallengDriller,19
208,681.06,510.0,60.7,1009.0,30.87,1,ChallengDriller,19
209,682.55,378.1,78.5,792.0,11.89,1,ChallengDriller,19
210,683.16,385.9,64.9,976.0,32.02,1,ChallengDriller,19
211,684.61,301.2,65.0,825.0,27.17,1,ChallengDriller,19
212,685.01,330.3,65.8,848.0,30.85,1,ChallengDriller,19
213,686.64,508.5,63.0,917.0,28.6,1,ChallengDriller,19
214,687.04,521.7,66.3,972.0,33.18,1,ChallengDriller,19
215,688.67,493.0,59.2,909.0,30.85,1,ChallengDriller,19
216,689.12,534.9,60.8,929.0,30.91,1,ChallengDriller,19
217,690.51,469.3,64.6,1003.0,28.6,1,ChallengDriller,19
218,692.64,348.6,66.4,778.0,36.25,1,ChallengDriller,19
219,693.14,371.7,59.7,895.0,25.38,1,ChallengDriller,19
220,694.6,341.5,61.6,647.0,28.38,1,ChallengDriller,19
221,695.0,321.4,64.2,872.0,26.63,1,ChallengDriller,19
222,696.66,351.2,59.4,944.0,30.88,1,ChallengDriller,19
223,697.16,335.0,68.6,562.0,23.04,1,ChallengDriller,19
224,698.53,309.4,73.9,419.0,17.97,1,ChallengDriller,19
225,699.1,349.8,65.4,909.0,23.59,1,ChallengDriller,19
226,700.55,510.0,60.1,882.0,27.86,1,ChallengDriller,19
227,701.12,393.4,71.9,584.0,27.52,1,ChallengDriller,19
228,702.66,460.8,60.4,945.0,29.47,1,ChallengDriller,19
229,703.17,403.7,83.8,404.0,21.66,1,ChallengDriller,19
230,704.58,439.5,61.9,757.0,28.99,1,ChallengDriller,19
231,705.14,423.5,56.2,920.0,39.93,1,ChallengDriller,19
232,706.57,398.6,61.1,847.0,29.96,1,ChallengDriller,19
233,707.02,472.7,60.4,1004.0,29.13,1,ChallengDriller,19
234,709.23,387.8,61.6,836.0,30.37,1,ChallengDriller,19
235,711.18,338.7,53.4,990.0,29.03,1,ChallengDriller,19
236,715.08,265.8,60.8,997.0,33.79,1,ChallengDriller,19
237,717.02,95.8,84.4,354.0,11.2,1,ChallengDriller,19
238,718.55,182.1,63.7,780.0,32.69,1,ChallengDriller,19
239,719.02,223.9,58.7,721.0,36.78,1,ChallengDriller,19
240,720.51,340.0,61.7,803.0,33.81,1,ChallengDriller,19
241,721.19,362.5,63.2,886.0,31.3,1,ChallengDriller,19
242,722.62,374.1,60.5,921.0,34.84,1,ChallengDriller,19
243,723.15,362.6,63.8,879.0,33.28,1,ChallengDriller,19
244,724.51,423.2,64.1,965.0,32.64,1,ChallengDriller,19
245,725.3,467.9,63.1,1077.0,34.72,1,ChallengDriller,19
246,726.5,382.4,64.2,940.0,32.85,1,ChallengDriller,19
247,727.05,426.7,65.0,1027.0,35.8,1,ChallengDriller,19
248,728.55,492.4,64.6,885.0,28.48,1,ChallengDriller,19
249,729.15,465.4,60.2,1026.0,34.75,1,ChallengDriller,19
250,730.64,323.8,62.6,867.0,32.67,1,ChallengDriller,19
251,731.0,310.8,61.4,899.0,34.35,1,ChallengDriller,19
252,732.62,306.9,57.8,926.0,37.22,1,ChallengDriller,19
253,733.0,299.7,59.4,892.0,35.01,1,ChallengDriller,19
254,734.55,323.1,65.3,764.0,29.34,1,ChallengDriller,19
255,735.25,335.3,70.1,696.0,25.27,1,ChallengDriller,19
256,736.53,282.1,55.6,850.0,39.46,1,ChallengDriller,19
257,738.5,308.8,58.2,927.0,39.49,1,ChallengDriller,19
258,739.0,282.5,59.5,937.0,36.52,1,ChallengDriller,19
259,740.5,322.7,71.6,757.0,22.0,1,ChallengDriller,19
260,741.15,352.0,72.6,602.0,20.94,1,ChallengDriller,19
261,742.64,297.8,61.1,791.0,34.05,1,ChallengDriller,19
262,743.11,326.5,58.4,1020.0,35.19,1,ChallengDriller,19
263,744.5,358.7,56.6,975.0,38.44,1,ChallengDriller,19
264,745.1,308.0,58.0,863.0,36.11,1,ChallengDriller,19
265,746.53,390.2,62.7,903.0,32.38,1,ChallengDriller,19
266,747.0,399.4,58.0,980.0,39.56,1,ChallengDriller,19
267,749.05,251.7,64.6,1030.0,36.25,1,ChallengDriller,19
268,750.6,368.6,63.5,869.0,32.01,1,ChallengDriller,19
269,751.11,375.6,62.4,945.0,31.97,1,ChallengDriller,19
270,752.51,389.5,64.6,905.0,28.15,1,ChallengDriller,19
271,753.04,397.4,61.7,851.0,29.74,1,ChallengDriller,19
272,754.65,389.7,69.5,790.0,26.99,1,ChallengDriller,19
273,755.06,400.7,62.1,896.0,30.18,1,ChallengDriller,19
274,756.81,392.9,62.6,939.0,32.03,1,ChallengDriller,19
275,757.17,432.3,60.3,981.0,31.8,1,ChallengDriller,19
276,758.6,420.6,63.2,961.0,30.84,1,ChallengDriller,19
277,759.14,403.4,65.0,852.0,29.06,1,ChallengDriller,19
278,760.65,302.1,58.7,902.0,35.56,1,ChallengDriller,19
279,761.07,319.4,59.4,877.0,33.0,1,ChallengDriller,19
280,763.08,270.1,62.0,1049.0,34.56,1,ChallengDriller,19
281,764.63,420.5,66.9,922.0,25.18,1,ChallengDriller,19
282,765.17,391.6,58.5,949.0,31.46,1,ChallengDriller,19
283,766.52,390.2,58.2,1033.0,35.52,1,ChallengDriller,19
284,767.16,351.0,54.7,762.0,37.13,1,ChallengDriller,19
285,768.64,374.1,53.9,1056.0,37.42,1,ChallengDriller,19
286,769.09,367.4,59.0,1078.0,39.39,1,ChallengDriller,19
287,770.65,328.2,59.4,886.0,33.34,1,ChallengDriller,19
288,771.01,282.6,56.2,912.0,33.77,1,ChallengDriller,19
289,772.66,334.6,59.5,1073.0,33.78,1,ChallengDriller,19
290,776.51,249.3,76.5,1270.0,20.63,1,ChallengDriller,19
291,777.14,249.0,55.3,873.0,40.11,1,ChallengDriller,19
292,778.6,221.9,53.2,804.0,39.42,1,ChallengDriller,19
293,779.0,219.9,53.9,885.0,37.88,1,ChallengDriller,19
294,780.66,335.1,63.8,847.0,28.86,1,ChallengDriller,19
295,781.08,329.4,63.8,801.0,28.22,1,ChallengDriller,19
296,782.5,286.3,63.8,835.0,25.64,1,ChallengDriller,19
297,783.04,355.9,67.6,935.0,23.38,1,ChallengDriller,19
298,784.53,370.9,63.8,870.0,25.94,1,ChallengDriller,19
299,785.11,358.9,68.0,881.0,24.08,1,ChallengDriller,19
300,786.5,401.7,61.9,1046.0,33.25,1,ChallengDriller,19
301,787.01,337.3,65.0,1053.0,28.85,1,ChallengDriller,19
302,788.53,420.1,68.5,640.0,20.6,1,ChallengDriller,19
303,789.04,385.3,65.6,840.0,25.46,1,ChallengDriller,19
304,790.53,306.9,61.1,929.0,31.02,1,ChallengDriller,19
305,791.01,369.1,64.5,1028.0,29.13,1,ChallengDriller,19
306,792.5,314.0,71.3,1065.0,22.22,1,ChallengDriller,19
307,793.05,297.3,69.0,1023.0,32.78,1,ChallengDriller,19
308,794.62,305.2,57.4,1090.0,30.83,1,ChallengDriller,19
309,795.06,289.2,59.7,1051.0,28.76,1,ChallengDriller,19
310,797.0,280.1,54.4,980.0,37.1,1,ChallengDriller,19
311,799.07,263.0,53.7,886.0,26.58,1,ChallengDriller,19
312,800.57,300.4,59.4,815.0,16.64,1,ChallengDriller,19
313,801.12,278.7,60.6,1017.0,30.7,1,ChallengDriller,19
314,802.56,320.1,64.7,1091.0,26.76,1,ChallengDriller,19
315,803.2,357.8,62.0,1127.0,29.42,1,ChallengDriller,19
316,804.68,317.6,66.0,1019.0,31.0,1,ChallengDriller,19
317,806.74,227.4,65.0,841.0,22.29,1,ChallengDriller,19
318,811.04,220.1,51.8,896.0,39.78,1,ChallengDriller,19
319,812.58,167.2,61.6,701.0,34.65,1,ChallengDriller,19
320,813.06,180.7,62.5,752.0,36.31,1,ChallengDriller,19
321,814.59,246.0,63.6,893.0,37.07,1,ChallengDriller,19
322,815.0,225.7,60.9,843.0,38.7,1,ChallengDriller,19
323,816.55,209.5,59.4,776.0,36.74,1,ChallengDriller,19
324,817.0,217.8,60.6,800.0,36.55,1,ChallengDriller,19
325,818.57,276.0,61.7,835.0,34.57,1,ChallengDriller,19
326,819.0,270.0,62.0,865.0,38.71,1,ChallengDriller,19
327,820.62,251.7,64.6,806.0,40.48,1,ChallengDriller,19
328,821.07,229.8,59.7,784.0,37.76,1,ChallengDriller,19
329,822.65,215.1,65.1,754.0,34.84,1,ChallengDriller,19
330,823.03,214.4,57.1,668.0,39.87,1,ChallengDriller,19
331,824.56,179.2,60.6,757.0,35.44,1,ChallengDriller,19
332,825.08,194.9,60.5,850.0,39.6,1,ChallengDriller,19
333,826.57,236.6,59.9,1013.0,39.66,1,ChallengDriller,19
334,827.05,237.4,60.2,994.0,40.11,1,ChallengDriller,19
335,828.51,272.3,57.5,869.0,39.04,1,ChallengDriller,19
336,829.02,251.7,58.0,973.0,39.03,1,ChallengDriller,19
337,830.5,202.1,57.3,790.0,38.41,1,ChallengDriller,19
338,831.05,214.5,59.0,838.0,38.0,1,ChallengDriller,19
339,832.51,275.9,58.1,1062.0,40.62,1,ChallengDriller,19
340,833.02,277.0,69.5,909.0,33.57,1,ChallengDriller,19
341,834.6,361.3,58.5,947.0,37.87,1,ChallengDriller,19
342,835.01,366.0,64.0,845.0,39.76,1,ChallengDriller,19
343,836.65,324.1,55.0,1001.0,42.94,1,ChallengDriller,19
344,837.02,308.6,63.8,864.0,42.64,1,ChallengDriller,19
345,838.53,229.7,68.4,983.0,30.59,1,ChallengDriller,19
346,839.02,245.4,52.6,875.0,39.52,1,ChallengDriller,19
347,840.67,223.5,70.1,707.0,23.11,1,ChallengDriller,19
348,841.11,240.6,57.2,925.0,41.81,1,ChallengDriller,19
349,842.5,252.0,57.1,1125.0,38.13,1,ChallengDriller,19
350,843.04,272.0,68.1,1155.0,35.0,1,ChallengDriller,19
351,844.59,231.2,56.9,964.0,39.98,1,ChallengDriller,19
352,845.09,240.2,57.2,848.0,40.03,1,ChallengDriller,19
353,846.78,257.8,72.5,943.0,28.06,1,ChallengDriller,19
354,848.6,277.5,61.7,840.0,34.48,1,ChallengDriller,19
355,849.05,241.3,57.8,986.0,39.75,1,ChallengDriller,19
356,850.56,216.4,56.2,900.0,39.09,1,ChallengDriller,19
357,851.16,198.6,59.3,811.0,40.91,1,ChallengDriller,19
358,852.57,223.3,52.1,805.0,41.26,1,ChallengDriller,19
359,853.01,222.3,60.6,1004.0,40.17,1,ChallengDriller,19
360,855.0,219.3,55.9,1048.0,40.59,1,ChallengDriller,19
361,856.62,297.6,65.6,850.0,28.67,1,ChallengDriller,19
362,857.14,298.3,64.7,833.0,32.15,1,ChallengDriller,19
363,858.59,291.4,50.6,837.0,44.18,1,ChallengDriller,19
364,861.21,265.2,58.1,1048.0,40.46,1,ChallengDriller,19
365,863.11,332.6,55.3,1028.0,37.46,1,ChallengDriller,19
366,864.51,297.0,57.8,848.0,34.78,1,ChallengDriller,19
367,865.06,332.9,60.0,1024.0,34.0,1,ChallengDriller,19
368,866.58,304.6,57.9,940.0,36.62,1,ChallengDriller,19
369,867.03,274.1,61.3,1006.0,17.13,1,ChallengDriller,19
370,868.56,273.7,55.4,998.0,40.66,1,ChallengDriller,19
371,869.14,244.0,61.7,1045.0,39.11,1,ChallengDriller,19
372,870.56,295.8,54.8,993.0,37.27,1,ChallengDriller,19
373,873.17,224.0,65.2,878.0,27.89,1,ChallengDriller,19
374,874.59,265.6,57.6,1161.0,39.06,1,ChallengDriller,19
375,876.66,247.2,65.7,453.0,21.99,1,ChallengDriller,19
376,877.01,242.8,56.5,1076.0,37.75,1,ChallengDriller,19
377,878.6,236.8,56.1,998.0,40.08,1,ChallengDriller,19
378,879.05,254.8,52.2,748.0,41.46,1,ChallengDriller,19
379,884.61,291.6,58.1,1056.0,34.78,1,ChallengDriller,19
380,885.11,306.8,56.6,901.0,29.91,1,ChallengDriller,19
381,886.63,294.4,58.5,886.0,31.78,1,ChallengDriller,19
382,888.6,261.8,61.6,997.0,31.17,1,ChallengDriller,19
383,889.07,365.4,56.1,1026.0,35.95,1,ChallengDriller,19
384,890.51,328.2,60.2,1013.0,29.77,1,ChallengDriller,19
385,891.03,348.3,56.9,1028.0,29.28,1,ChallengDriller,19
386,894.54,244.9,56.5,1029.0,38.09,1,ChallengDriller,19
387,897.08,259.6,55.9,1034.0,42.37,1,ChallengDriller,19
388,898.54,241.1,61.4,916.0,29.52,1,ChallengDriller,19
389,899.0,257.6,63.5,1019.0,31.11,1,ChallengDriller,19
390,900.53,244.0,63.9,986.0,27.99,1,ChallengDriller,19
391,906.5,159.0,67.8,750.0,35.45,1,ChallengDriller,19
392,907.05,198.6,62.7,792.0,38.39,1,ChallengDriller,19
393,908.52,188.8,60.1,869.0,39.62,1,ChallengDriller,19
394,909.03,173.3,61.8,847.0,40.96,1,ChallengDriller,19
395,910.59,197.5,60.3,760.0,39.33,1,ChallengDriller,19
396,911.18,226.9,61.3,809.0,39.79,1,ChallengDriller,19
397,912.59,246.7,58.8,933.0,39.62,1,ChallengDriller,19
398,913.04,254.6,61.4,939.0,38.9,1,ChallengDriller,19
399,914.52,252.5,60.6,874.0,41.31,1,ChallengDriller,19
400,915.07,251.4,62.2,813.0,43.08,1,ChallengDriller,19
401,916.55,266.9,61.6,866.0,39.86,1,ChallengDriller,19
402,917.03,251.9,61.1,1009.0,39.73,1,ChallengDriller,19
403,918.58,273.9,60.2,926.0,38.33,1,ChallengDriller,19
