,BIT_DEPTH,RATE_OF_PENETRATION,HOOK_LOAD,DIFFERENTIAL_PRESSURE,WEIGHT_ON_BIT,DRILL_BIT_ID,DRILL_BIT_NAME,Asteroid
127,948.06,639.7,65.4,841.0,40.55,1,Apollo,3
128,950.27,637.6,66.1,755.0,37.52,1,Apollo,3
129,951.06,562.3,70.2,716.0,34.04,1,Apollo,3
130,952.64,636.7,65.1,757.0,40.35,1,Apollo,3
131,953.17,567.9,60.0,863.0,47.36,1,Apollo,3
132,954.76,559.8,55.7,918.0,47.59,1,Apollo,3
133,956.09,646.4,58.3,923.0,44.6,1,Apollo,3
134,957.49,582.8,59.7,925.0,50.36,1,Apollo,3
135,960.12,569.3,52.8,913.0,46.43,1,Apollo,3
136,962.53,675.5,67.0,690.0,37.66,1,Apollo,3
137,963.22,756.2,66.4,740.0,36.98,1,Apollo,3
138,964.17,632.9,65.5,790.0,39.26,1,Apollo,3
139,964.79,671.9,66.1,732.0,37.67,1,Apollo,3
140,966.68,628.7,62.4,729.0,40.31,1,Apollo,3
141,972.51,670.3,57.6,829.0,45.16,1,Apollo,3
142,973.16,681.8,57.8,822.0,46.83,1,Apollo,3
143,974.62,774.9,57.5,954.0,48.07,1,Apollo,3
144,978.59,697.5,59.1,806.0,43.09,1,Apollo,3
145,980.61,572.3,58.6,997.0,48.95,1,Apollo,3
146,981.23,686.6,58.7,882.0,43.22,1,Apollo,3
147,982.14,659.7,68.6,795.0,36.88,1,Apollo,3
148,982.77,671.1,67.5,754.0,36.97,1,Apollo,3
149,984.0,746.2,66.8,746.0,35.56,1,Apollo,3
150,986.5,760.8,67.3,801.0,36.07,1,Apollo,3
151,987.23,656.7,56.4,814.0,43.77,1,Apollo,3
152,988.5,760.9,56.1,814.0,45.31,1,Apollo,3
153,994.29,577.0,56.5,957.0,48.03,1,Apollo,3
154,997.23,832.1,55.2,914.0,46.76,1,Apollo,3
155,1000.5,670.1,69.9,726.0,34.15,1,Apollo,3
156,1001.15,682.5,67.1,748.0,34.48,1,Apollo,3
157,1001.8,640.0,64.8,804.0,35.85,1,Apollo,3
158,1004.16,598.9,66.3,956.0,35.85,1,Apollo,3
159,1004.77,580.5,47.8,888.0,42.17,1,Apollo,3
160,1006.76,620.4,61.4,812.0,38.45,1,Apollo,3
161,1008.66,685.8,65.6,702.0,35.25,1,Apollo,3
162,1010.28,712.3,69.2,759.0,32.68,1,Apollo,3
163,1011.22,674.2,65.7,698.0,32.4,1,Apollo,3
164,1012.81,695.7,57.5,773.0,40.26,1,Apollo,3
165,1013.13,759.4,57.8,926.0,44.37,1,Apollo,3
166,1016.55,784.2,58.0,780.0,41.05,1,Apollo,3
167,1017.16,666.8,60.7,848.0,36.53,1,Apollo,3
168,1018.54,278.0,107.8,95.0,-0.55,1,Apollo,3
169,1019.04,197.5,99.6,219.0,6.44,1,Apollo,3
170,1020.52,552.8,81.2,624.0,27.15,1,Apollo,3
171,1022.72,668.7,63.6,759.0,41.86,1,Apollo,3
172,1023.08,684.6,63.6,740.0,42.65,1,Apollo,3
173,1024.02,774.4,63.1,815.0,41.55,1,Apollo,3
174,1025.0,704.4,62.7,888.0,45.38,1,Apollo,3
175,1025.62,688.4,65.1,816.0,40.74,1,Apollo,3
176,1027.8,666.7,63.3,827.0,45.86,1,Apollo,3
177,1029.07,771.6,67.5,808.0,39.59,1,Apollo,3
178,1030.63,744.1,66.5,809.0,40.51,1,Apollo,3
179,1032.91,662.8,62.1,880.0,46.22,1,Apollo,3
180,1034.14,820.7,59.0,932.0,45.51,1,Apollo,3
181,1034.98,639.6,64.3,829.0,52.81,1,Apollo,3
182,1036.54,674.2,59.3,839.0,44.32,1,Apollo,3
183,1037.41,628.2,58.4,926.0,44.08,1,Apollo,3
184,1037.97,618.9,57.3,966.0,48.44,1,Apollo,3
185,1040.27,749.1,58.3,829.0,45.75,1,Apollo,3
186,1041.11,577.3,56.7,922.0,48.91,1,Apollo,3
187,1042.68,681.9,66.6,953.0,41.39,1,Apollo,3
188,1043.32,636.1,63.4,911.0,41.82,1,Apollo,3
189,1044.26,765.7,57.2,874.0,47.52,1,Apollo,3
190,1046.65,704.5,66.8,968.0,38.69,1,Apollo,3
191,1048.26,695.0,77.9,682.0,25.9,1,Apollo,3
192,1049.19,686.8,74.2,701.0,26.31,1,Apollo,3
193,1050.14,679.0,79.9,668.0,24.04,1,Apollo,3
194,1050.77,675.4,80.4,609.0,27.28,1,Apollo,3
195,1052.67,708.2,78.6,641.0,36.18,1,Apollo,3
196,1054.59,341.2,73.5,822.0,55.51,1,Apollo,3
197,1055.04,287.8,55.3,581.0,57.35,1,Apollo,3
198,1056.7,231.5,67.1,954.0,35.69,1,Apollo,3
199,1057.07,232.2,59.0,859.0,52.46,1,Apollo,3
200,1057.55,203.0,58.7,898.0,51.11,1,Apollo,3
201,1059.08,226.8,62.0,912.0,47.37,1,Apollo,3
202,1061.0,233.3,57.0,998.0,50.7,1,Apollo,3
203,1063.02,204.4,48.6,1017.0,51.13,1,Apollo,3
204,1064.54,196.1,63.5,1004.0,40.85,1,Apollo,3
205,1065.02,199.5,58.1,972.0,51.99,1,Apollo,3
206,1066.56,262.2,59.2,1004.0,42.68,1,Apollo,3
207,1072.54,211.8,55.1,929.0,50.54,1,Apollo,3
208,1074.55,244.4,57.1,930.0,51.82,1,Apollo,3
209,1076.0,241.2,70.0,688.0,42.4,1,Apollo,3
210,1077.04,286.2,61.6,712.0,45.9,1,Apollo,3
211,1078.66,291.4,62.2,800.0,36.05,1,Apollo,3
212,1080.56,321.4,56.2,857.0,34.0,1,Apollo,3
213,1081.07,323.5,75.4,887.0,31.16,1,Apollo,3
214,1082.5,423.8,70.6,967.0,34.9,1,Apollo,3
215,1083.16,384.1,73.2,936.0,26.57,1,Apollo,3
216,1084.52,373.5,89.0,853.0,13.92,1,Apollo,3
217,1086.62,474.6,98.3,227.0,2.28,1,Apollo,3
218,1087.03,451.0,98.8,319.0,2.32,1,Apollo,3
219,1088.64,451.8,97.1,338.0,3.66,1,Apollo,3
220,1089.03,443.0,98.2,352.0,3.67,1,Apollo,3
221,1090.65,449.2,98.3,253.0,3.25,1,Apollo,3
222,1091.09,430.8,98.6,343.0,2.54,1,Apollo,3
223,1092.52,459.7,97.0,329.0,4.61,1,Apollo,3
224,1093.13,482.7,97.6,374.0,6.31,1,Apollo,3
225,1094.51,445.2,90.4,447.0,9.77,1,Apollo,3
226,1095.13,453.4,94.6,411.0,6.54,1,Apollo,3
227,1096.57,428.3,83.1,724.0,22.41,1,Apollo,3
228,1097.16,456.5,76.4,928.0,25.18,1,Apollo,3
229,1098.55,443.6,65.1,780.0,43.93,1,Apollo,3
230,1099.07,339.2,63.7,870.0,32.54,1,Apollo,3
231,1100.5,258.3,57.9,934.0,44.73,1,Apollo,3
232,1101.34,234.2,72.5,648.0,42.1,1,Apollo,3
233,1102.54,260.9,57.3,829.0,40.29,1,Apollo,3
234,1104.58,253.0,52.2,724.0,47.31,1,Apollo,3
235,1105.02,211.8,70.0,1041.0,39.34,1,Apollo,3
236,1106.68,266.3,74.5,592.0,31.32,1,Apollo,3
237,1107.51,293.6,55.1,834.0,46.11,1,Apollo,3
238,1109.12,265.7,53.7,719.0,42.99,1,Apollo,3
239,1110.67,392.4,61.8,926.0,34.68,1,Apollo,3
240,1111.06,404.7,60.5,996.0,38.55,1,Apollo,3
241,1112.64,396.8,67.2,962.0,36.68,1,Apollo,3
242,1113.04,438.0,58.9,945.0,39.73,1,Apollo,3
243,1114.01,140.2,97.0,297.0,0.01,1,Apollo,3
244,1116.61,325.4,75.5,970.0,29.65,1,Apollo,3
245,1117.19,380.4,76.1,920.0,32.07,1,Apollo,3
246,1118.86,423.2,77.5,965.0,26.91,1,Apollo,3
247,1119.07,499.8,78.5,865.0,30.89,1,Apollo,3
248,1120.65,433.7,81.2,934.0,28.84,1,Apollo,3
249,1121.02,417.7,80.1,959.0,25.36,1,Apollo,3
250,1122.7,209.1,78.8,581.0,28.14,1,Apollo,3
251,1123.31,439.1,73.0,700.0,31.82,1,Apollo,3
252,1124.63,454.2,67.6,780.0,39.91,1,Apollo,3
253,1125.5,522.8,65.3,711.0,38.27,1,Apollo,3
254,1127.09,527.6,64.3,899.0,39.83,1,Apollo,3
255,1128.63,449.6,59.3,894.0,46.38,1,Apollo,3
256,1129.05,480.9,60.8,855.0,44.46,1,Apollo,3
257,1130.58,529.9,64.2,788.0,39.95,1,Apollo,3
258,1131.02,486.3,65.8,883.0,39.97,1,Apollo,3
259,1133.0,383.7,54.9,992.0,49.59,1,Apollo,3
260,1134.81,320.7,55.9,740.0,45.91,1,Apollo,3
261,1135.22,347.1,55.8,806.0,51.92,1,Apollo,3
262,1140.52,261.2,67.9,1065.0,37.07,1,Apollo,3
263,1141.03,264.5,53.6,871.0,52.7,1,Apollo,3
264,1142.05,14.8,67.5,337.0,38.78,1,Apollo,3
265,1145.12,247.3,55.2,723.0,48.87,1,Apollo,3
266,1147.06,253.6,55.0,833.0,49.61,1,Apollo,3
267,1150.58,262.9,54.2,809.0,49.73,1,Apollo,3
268,1154.54,237.8,55.8,913.0,50.01,1,Apollo,3
269,1155.09,236.6,53.8,850.0,50.24,1,Apollo,3
270,1158.51,254.1,55.0,785.0,52.39,1,Apollo,3
271,1162.51,244.4,52.8,910.0,50.19,1,Apollo,3
272,1172.7,271.2,63.8,981.0,45.43,1,Apollo,3
273,1173.12,287.0,53.8,877.0,50.31,1,Apollo,3
274,1175.07,337.9,59.0,709.0,52.12,1,Apollo,3
275,1175.62,351.8,53.8,933.0,40.73,1,Apollo,3
276,1177.19,374.0,70.7,812.0,29.91,1,Apollo,3
277,1178.65,408.4,56.2,962.0,50.29,1,Apollo,3
278,1179.09,362.5,77.3,963.0,28.18,1,Apollo,3
279,1180.56,369.4,59.0,960.0,42.47,1,Apollo,3
280,1181.16,323.5,57.0,785.0,50.32,1,Apollo,3
281,1184.57,284.2,78.4,1070.0,25.75,1,Apollo,3
282,1185.27,320.5,57.4,1031.0,47.1,1,Apollo,3
283,1186.16,378.6,78.4,890.0,21.9,1,Apollo,3
284,1187.03,374.0,70.1,776.0,30.83,1,Apollo,3
285,4007.04,40.0,124.8,174.0,13.81,1,Apollo,3
286,4008.59,126.3,117.9,452.0,26.53,1,Apollo,3
287,4009.02,158.1,113.1,445.0,30.31,1,Apollo,3
288,4010.03,226.8,105.5,517.0,39.47,1,Apollo,3
289,4011.1,213.7,101.7,596.0,41.87,1,Apollo,3
290,4012.5,212.7,100.4,610.0,42.6,1,Apollo,3
291,4013.08,218.0,99.9,570.0,43.47,1,Apollo,3
292,4014.54,220.1,100.7,575.0,41.92,1,Apollo,3
293,4015.06,218.7,100.1,591.0,42.94,1,Apollo,3
294,4016.54,221.3,100.0,627.0,43.19,1,Apollo,3
295,4017.01,217.6,101.3,652.0,43.14,1,Apollo,3
296,4018.5,215.7,99.2,619.0,43.79,1,Apollo,3
297,4019.07,210.2,99.3,722.0,43.26,1,Apollo,3
298,4020.52,218.8,97.8,597.0,43.4,1,Apollo,3
299,4021.2,208.3,99.4,584.0,43.03,1,Apollo,3
300,4022.06,220.0,99.3,713.0,44.47,1,Apollo,3
301,4023.03,216.8,98.2,629.0,43.24,1,Apollo,3
302,4023.5,207.6,98.5,602.0,43.27,1,Apollo,3
303,4025.16,214.7,99.9,643.0,43.19,1,Apollo,3
304,4026.02,207.6,100.0,608.0,44.36,1,Apollo,3
305,4027.05,210.4,96.6,630.0,44.84,1,Apollo,3
306,4028.68,205.8,99.7,612.0,42.79,1,Apollo,3
307,4029.17,219.0,99.1,606.0,43.71,1,Apollo,3
308,4030.07,226.3,99.2,609.0,44.71,1,Apollo,3
309,4031.09,220.4,97.7,711.0,45.07,1,Apollo,3
310,4032.69,220.5,96.1,653.0,45.64,1,Apollo,3
311,4033.18,221.6,97.8,624.0,45.15,1,Apollo,3
312,4034.5,224.8,100.4,643.0,44.29,1,Apollo,3
313,4035.04,218.7,96.7,629.0,44.22,1,Apollo,3
314,4036.54,214.2,98.2,669.0,45.34,1,Apollo,3
315,4037.02,213.2,97.7,662.0,45.87,1,Apollo,3
316,4038.54,208.1,97.5,597.0,44.8,1,Apollo,3
317,4039.06,204.1,93.6,703.0,46.85,1,Apollo,3
318,4040.55,227.0,98.2,700.0,44.06,1,Apollo,3
319,4041.07,217.0,95.0,728.0,44.15,1,Apollo,3
320,4042.17,223.9,96.9,644.0,44.38,1,Apollo,3
321,4044.51,231.9,97.4,631.0,44.91,1,Apollo,3
322,4045.04,229.5,96.4,646.0,45.01,1,Apollo,3
323,4046.62,222.3,95.9,711.0,45.15,1,Apollo,3
324,4047.02,223.2,94.8,633.0,44.89,1,Apollo,3
325,4048.53,225.7,97.3,637.0,44.79,1,Apollo,3
326,4049.03,224.4,95.9,729.0,46.04,1,Apollo,3
327,4050.51,223.4,95.9,702.0,44.97,1,Apollo,3
328,4051.01,225.5,95.9,643.0,43.57,1,Apollo,3
329,4052.53,225.1,96.1,685.0,45.0,1,Apollo,3
330,4053.09,230.2,96.3,630.0,44.44,1,Apollo,3
331,4053.6,224.6,97.2,656.0,44.43,1,Apollo,3
332,4055.1,219.8,95.8,749.0,45.71,1,Apollo,3
333,4056.12,222.5,94.4,616.0,45.2,1,Apollo,3
334,4057.0,229.3,97.5,676.0,45.85,1,Apollo,3
335,4058.59,219.2,93.7,620.0,45.22,1,Apollo,3
336,4059.03,205.5,97.6,717.0,46.73,1,Apollo,3
337,4060.01,179.1,129.0,160.0,16.21,1,Apollo,3
338,4061.09,158.9,109.1,531.0,38.07,1,Apollo,3
339,4062.53,225.9,100.3,653.0,44.58,1,Apollo,3
340,4064.56,206.3,98.6,587.0,44.82,1,Apollo,3
341,4065.05,206.8,102.7,704.0,44.84,1,Apollo,3
342,4066.56,202.2,103.0,592.0,44.75,1,Apollo,3
343,4067.0,202.0,100.2,621.0,45.06,1,Apollo,3
344,4067.66,200.0,100.8,675.0,44.98,1,Apollo,3
345,4069.12,208.7,101.4,677.0,43.51,1,Apollo,3
346,4070.56,198.4,102.4,562.0,43.77,1,Apollo,3
347,4071.02,199.3,100.7,569.0,44.97,1,Apollo,3
348,4072.57,208.1,100.9,684.0,44.3,1,Apollo,3
349,4073.07,200.4,102.4,683.0,45.05,1,Apollo,3
350,4074.04,219.5,101.8,645.0,44.78,1,Apollo,3
351,4075.0,210.3,99.4,617.0,44.42,1,Apollo,3
352,4076.06,208.4,99.4,613.0,44.36,1,Apollo,3
353,4078.09,218.6,99.9,655.0,44.44,1,Apollo,3
354,4080.55,214.5,99.8,608.0,44.32,1,Apollo,3
355,4081.04,214.7,99.4,618.0,44.93,1,Apollo,3
356,4082.53,219.4,98.4,653.0,45.84,1,Apollo,3
357,4083.02,226.2,99.0,721.0,45.08,1,Apollo,3
358,4084.51,219.5,98.2,708.0,45.57,1,Apollo,3
359,4086.57,213.0,97.8,701.0,45.22,1,Apollo,3
360,4087.04,203.6,97.9,636.0,45.8,1,Apollo,3
361,4088.52,216.4,100.2,672.0,44.84,1,Apollo,3
362,4089.01,226.5,98.8,698.0,45.98,1,Apollo,3
363,4090.53,216.3,100.1,639.0,43.73,1,Apollo,3
364,4092.01,207.5,98.5,621.0,45.64,1,Apollo,3
365,4093.0,233.8,98.5,619.0,45.1,1,Apollo,3
366,4094.57,215.6,99.7,680.0,44.68,1,Apollo,3
367,4096.54,217.9,97.1,645.0,44.49,1,Apollo,3
368,4098.52,212.8,100.3,629.0,43.84,1,Apollo,3
369,4099.01,213.1,96.6,726.0,45.23,1,Apollo,3
370,4100.51,233.5,98.9,625.0,45.3,1,Apollo,3
371,4102.57,204.8,99.5,584.0,43.5,1,Apollo,3
372,4103.01,214.8,99.9,683.0,44.56,1,Apollo,3
373,4104.54,217.5,97.2,705.0,45.13,1,Apollo,3
374,4105.04,224.4,98.9,731.0,46.19,1,Apollo,3
375,4106.5,220.2,99.5,627.0,43.59,1,Apollo,3
376,4107.62,221.6,99.7,750.0,44.67,1,Apollo,3
377,4109.02,220.4,98.5,611.0,44.54,1,Apollo,3
378,4110.55,225.5,99.5,683.0,43.92,1,Apollo,3
379,4112.51,233.7,97.1,737.0,44.77,1,Apollo,3
380,4113.01,224.9,96.7,684.0,44.73,1,Apollo,3
381,4114.67,233.2,99.2,675.0,43.71,1,Apollo,3
382,4115.0,234.7,98.7,734.0,45.35,1,Apollo,3
383,4116.63,230.9,98.3,742.0,45.66,1,Apollo,3
384,4117.07,232.2,97.8,698.0,44.22,1,Apollo,3
385,4118.09,229.3,97.4,734.0,45.0,1,Apollo,3
386,4119.12,229.3,97.7,770.0,44.96,1,Apollo,3
387,4120.56,224.6,98.5,724.0,44.68,1,Apollo,3
388,4121.07,224.6,99.7,681.0,43.63,1,Apollo,3
389,4122.55,231.6,98.6,649.0,45.51,1,Apollo,3
390,4123.07,219.0,96.6,636.0,44.36,1,Apollo,3
391,4124.0,233.4,94.6,779.0,44.99,1,Apollo,3
392,4126.51,232.1,95.7,675.0,44.47,1,Apollo,3
393,4127.03,233.3,98.2,714.0,44.5,1,Apollo,3
394,4128.62,221.7,96.9,707.0,45.09,1,Apollo,3
395,4129.02,224.0,97.5,681.0,44.86,1,Apollo,3
396,4129.51,220.4,98.5,705.0,45.16,1,Apollo,3
397,4131.0,214.6,96.3,760.0,46.38,1,Apollo,3
398,4132.56,214.1,94.0,751.0,47.67,1,Apollo,3
399,4133.09,196.5,96.6,669.0,44.79,1,Apollo,3
400,4134.53,208.4,95.4,653.0,44.02,1,Apollo,3
401,4135.05,219.2,97.0,693.0,41.77,1,Apollo,3
402,4136.6,211.5,97.3,682.0,44.88,1,Apollo,3
403,4138.53,228.7,97.7,673.0,44.31,1,Apollo,3
404,4140.5,227.9,97.2,655.0,44.46,1,Apollo,3
405,4141.01,223.4,98.1,694.0,43.71,1,Apollo,3
406,4142.54,222.8,97.0,663.0,45.21,1,Apollo,3
407,4143.07,228.3,94.7,701.0,44.85,1,Apollo,3
408,4144.58,221.1,96.7,686.0,43.81,1,Apollo,3
409,4146.56,226.9,95.8,667.0,44.02,1,Apollo,3
410,4147.07,238.0,96.6,751.0,44.89,1,Apollo,3
411,4148.59,228.0,96.3,744.0,44.93,1,Apollo,3
412,4150.5,232.5,98.7,782.0,44.67,1,Apollo,3
413,4151.05,236.1,96.2,772.0,44.93,1,Apollo,3
414,4152.51,222.4,94.4,782.0,45.81,1,Apollo,3
415,4153.08,217.4,94.3,682.0,44.82,1,Apollo,3
416,4154.56,219.7,95.3,699.0,44.26,1,Apollo,3
417,4156.52,124.0,142.8,148.0,3.12,1,Apollo,3
418,4157.04,47.2,131.8,178.0,14.84,1,Apollo,3
419,4158.57,243.5,106.1,593.0,40.62,1,Apollo,3
420,4160.52,215.1,101.8,625.0,44.04,1,Apollo,3
421,4162.11,220.5,101.9,704.0,45.4,1,Apollo,3
422,4163.01,221.5,100.4,593.0,44.85,1,Apollo,3
423,4164.56,210.0,100.5,597.0,46.41,1,Apollo,3
424,4165.0,205.7,100.4,544.0,44.51,1,Apollo,3
425,4166.54,206.6,100.3,658.0,46.2,1,Apollo,3
426,4167.04,210.5,102.6,596.0,42.0,1,Apollo,3
427,4168.57,222.3,103.1,599.0,43.13,1,Apollo,3
428,4169.07,220.7,101.3,678.0,45.02,1,Apollo,3
429,4170.54,217.8,98.8,636.0,45.51,1,Apollo,3
430,4171.02,216.6,101.6,590.0,45.29,1,Apollo,3
431,4172.02,217.9,101.7,703.0,45.05,1,Apollo,3
432,4173.1,219.3,102.4,629.0,43.93,1,Apollo,3
433,4174.59,221.8,101.5,671.0,44.62,1,Apollo,3
434,4175.1,219.5,100.8,653.0,44.71,1,Apollo,3
