,BIT_DEPTH,RATE_OF_PENETRATION,HOOK_LOAD,DIFFERENTIAL_PRESSURE,WEIGHT_ON_BIT,DRILL_BIT_ID,DRILL_BIT_NAME,Asteroid
298,548.5,553.5,78.3,1030.0,34.3,1,Buzz Drilldrin,16
299,549.02,554.7,78.3,912.0,34.2,1,Buzz Drilldrin,16
300,550.48,471.8,88.3,732.0,22.8,1,Buzz Drilldrin,16
301,551.36,513.5,77.5,968.0,35.0,1,Buzz Drilldrin,16
302,552.59,442.2,85.9,332.0,21.0,1,Buzz Drilldrin,16
303,553.17,483.9,77.0,646.0,29.7,1,Buzz Drilldrin,16
304,554.68,431.9,71.5,634.0,40.5,1,Buzz Drilldrin,16
305,555.02,434.1,81.9,856.0,30.9,1,Buzz Drilldrin,16
306,556.24,483.9,61.3,707.0,51.0,1,Buzz Drilldrin,16
307,558.69,533.3,69.8,1037.0,41.7,1,Buzz Drilldrin,16
308,559.07,525.0,96.9,319.0,40.4,1,Buzz Drilldrin,16
309,560.61,484.3,64.5,597.0,48.2,1,Buzz Drilldrin,16
310,561.01,481.2,58.4,713.0,52.7,1,Buzz Drilldrin,16
311,562.56,532.9,66.0,658.0,48.5,1,Buzz Drilldrin,16
312,563.8,507.9,70.4,1085.0,42.2,1,Buzz Drilldrin,16
313,566.63,476.1,70.2,842.0,40.8,1,Buzz Drilldrin,16
314,567.23,515.1,69.7,1113.0,43.4,1,Buzz Drilldrin,16
315,568.02,489.9,67.5,812.0,45.0,1,Buzz Drilldrin,16
316,569.15,481.3,95.8,251.0,26.4,1,Buzz Drilldrin,16
317,570.63,496.6,73.1,1085.0,39.5,1,Buzz Drilldrin,16
318,571.09,524.5,75.2,1064.0,37.2,1,Buzz Drilldrin,16
319,572.51,558.3,58.6,902.0,52.1,1,Buzz Drilldrin,16
320,574.52,419.6,119.7,123.0,-1.1,1,Buzz Drilldrin,16
321,575.0,303.8,120.5,0.0,-1.9,1,Buzz Drilldrin,16
322,576.66,366.3,73.6,623.0,41.9,1,Buzz Drilldrin,16
323,577.41,384.4,71.1,526.0,47.5,1,Buzz Drilldrin,16
324,578.63,442.4,80.8,571.0,37.5,1,Buzz Drilldrin,16
325,579.04,468.3,73.7,791.0,42.9,1,Buzz Drilldrin,16
326,580.58,485.9,78.2,962.0,31.3,1,Buzz Drilldrin,16
327,581.05,508.3,81.1,1201.0,38.3,1,Buzz Drilldrin,16
328,582.68,502.8,85.3,264.0,34.5,1,Buzz Drilldrin,16
329,583.27,494.1,71.6,705.0,47.2,1,Buzz Drilldrin,16
330,584.66,466.0,96.5,86.0,20.6,1,Buzz Drilldrin,16
331,585.01,450.4,88.6,387.0,30.0,1,Buzz Drilldrin,16
332,586.65,519.0,73.1,509.0,45.5,1,Buzz Drilldrin,16
333,587.2,545.9,69.4,1084.0,49.1,1,Buzz Drilldrin,16
334,588.56,521.1,91.5,681.0,26.5,1,Buzz Drilldrin,16
335,589.0,537.3,82.9,968.0,35.7,1,Buzz Drilldrin,16
336,590.67,539.8,85.4,666.0,34.5,1,Buzz Drilldrin,16
337,592.53,523.6,90.6,756.0,60.1,1,Buzz Drilldrin,16
338,593.14,443.6,86.0,763.0,33.1,1,Buzz Drilldrin,16
339,594.68,447.4,73.0,1277.0,46.2,1,Buzz Drilldrin,16
340,595.18,406.0,82.9,660.0,35.6,1,Buzz Drilldrin,16
341,596.82,443.5,78.2,1111.0,40.4,1,Buzz Drilldrin,16
342,597.1,439.6,75.9,1275.0,45.9,1,Buzz Drilldrin,16
343,598.53,440.5,78.5,872.0,32.1,1,Buzz Drilldrin,16
344,598.785,455.45,79.6,903.0,34.95,1,Buzz Drilldrin,16
345,600.02,507.8,89.6,1164.0,54.5,1,Buzz Drilldrin,16
346,602.71,471.8,81.2,1046.0,26.6,1,Buzz Drilldrin,16
347,603.14,471.4,91.0,814.0,37.3,1,Buzz Drilldrin,16
348,604.63,500.5,104.5,1032.0,22.7,1,Buzz Drilldrin,16
349,606.68,463.0,77.2,1196.0,41.1,1,Buzz Drilldrin,16
350,607.04,464.8,84.3,1113.0,30.8,1,Buzz Drilldrin,16
351,608.59,449.3,74.6,1058.0,42.2,1,Buzz Drilldrin,16
352,609.01,448.8,69.1,668.0,47.7,1,Buzz Drilldrin,16
353,610.05,427.6,73.6,948.0,43.0,1,Buzz Drilldrin,16
354,612.62,414.1,78.6,1043.0,39.9,1,Buzz Drilldrin,16
355,613.11,456.9,87.0,622.0,31.5,1,Buzz Drilldrin,16
356,614.03,403.7,76.9,1070.0,41.8,1,Buzz Drilldrin,16
357,615.22,363.8,76.4,888.0,40.0,1,Buzz Drilldrin,16
358,616.68,422.6,75.3,1067.0,43.3,1,Buzz Drilldrin,16
359,617.0,457.5,71.6,1062.0,45.6,1,Buzz Drilldrin,16
360,618.08,510.0,84.7,814.0,33.9,1,Buzz Drilldrin,16
361,619.16,538.4,73.0,1212.0,45.9,1,Buzz Drilldrin,16
362,620.6,409.7,79.6,878.0,38.9,1,Buzz Drilldrin,16
363,621.06,443.2,79.4,925.0,38.5,1,Buzz Drilldrin,16
364,622.21,449.6,77.3,1360.0,40.8,1,Buzz Drilldrin,16
365,624.16,508.3,81.4,1083.0,32.3,1,Buzz Drilldrin,16
366,625.33,529.9,62.8,963.0,51.7,1,Buzz Drilldrin,16
367,626.6,503.8,72.1,1305.0,46.6,1,Buzz Drilldrin,16
368,627.04,488.5,79.2,608.0,39.3,1,Buzz Drilldrin,16
369,628.58,444.8,83.0,1228.0,31.8,1,Buzz Drilldrin,16
370,629.07,427.8,94.0,558.0,24.6,1,Buzz Drilldrin,16
371,630.54,449.3,74.6,1133.0,44.5,1,Buzz Drilldrin,16
