,BIT_DEPTH,RATE_OF_PENETRATION,HOOK_LOAD,DIFFERENTIAL_PRESSURE,WEIGHT_ON_BIT,DRILL_BIT_ID,DRILL_BIT_NAME,Asteroid
128,316.54,521.5,63.1,543.0,10.3,1,AstroBit,10
129,317.01,494.1,65.1,501.0,15.0,1,AstroBit,10
130,318.5,590.4,63.4,489.0,17.9,1,AstroBit,10
131,319.05,509.1,61.8,501.0,16.5,1,AstroBit,10
132,320.62,647.7,64.8,490.0,9.3,1,AstroBit,10
133,321.13,639.5,67.5,504.0,12.3,1,AstroBit,10
134,322.33,622.7,72.9,440.0,18.6,1,AstroBit,10
135,322.97,610.1,55.0,632.0,15.9,1,AstroBit,10
136,328.7,613.2,67.6,409.0,22.5,1,AstroBit,10
137,333.15,581.0,51.5,797.0,21.3,1,AstroBit,10
138,348.57,531.9,47.5,941.0,24.4,1,AstroBit,10
139,353.1,391.9,58.6,403.0,5.0,1,AstroBit,10
140,354.74,433.0,53.3,514.0,6.1,1,AstroBit,10
141,355.19,459.1,55.2,507.0,14.8,1,AstroBit,10
142,356.78,494.8,58.5,398.0,15.3,1,AstroBit,10
143,357.08,531.5,54.7,410.0,17.4,1,AstroBit,10
144,359.06,508.9,57.9,310.0,16.6,1,AstroBit,10
145,360.7,396.3,55.4,515.0,19.2,1,AstroBit,10
146,362.65,297.4,51.6,483.0,24.7,1,AstroBit,10
147,363.19,284.9,74.8,793.0,24.6,1,AstroBit,10
148,365.05,208.6,60.8,251.0,19.5,1,AstroBit,10
149,366.53,79.5,62.9,201.0,24.6,1,AstroBit,10
150,367.03,108.6,63.1,163.0,22.1,1,AstroBit,10
151,368.54,207.9,67.9,106.0,16.9,1,AstroBit,10
152,369.09,235.6,65.8,129.0,10.1,1,AstroBit,10
153,370.55,252.1,63.4,98.0,10.9,1,AstroBit,10
154,371.07,259.6,67.8,98.0,11.1,1,AstroBit,10
155,372.66,291.2,66.8,113.0,8.5,1,AstroBit,10
156,373.05,310.8,68.9,142.0,6.8,1,AstroBit,10
157,374.5,287.1,71.9,126.0,9.3,1,AstroBit,10
158,375.06,286.0,70.7,86.0,2.3,1,AstroBit,10
159,376.59,307.3,70.0,78.0,12.6,1,AstroBit,10
160,377.03,312.1,66.6,102.0,9.0,1,AstroBit,10
161,378.63,326.4,67.4,111.0,16.7,1,AstroBit,10
162,379.16,375.5,69.3,105.0,7.6,1,AstroBit,10
163,380.51,399.8,67.1,212.0,16.1,1,AstroBit,10
164,381.09,416.9,69.8,149.0,19.9,1,AstroBit,10
165,382.61,381.4,59.9,258.0,24.5,1,AstroBit,10
166,383.07,349.9,59.1,339.0,30.6,1,AstroBit,10
167,384.51,305.2,59.4,287.0,10.6,1,AstroBit,10
168,385.12,300.8,61.0,282.0,20.2,1,AstroBit,10
169,386.52,328.9,64.8,242.0,21.7,1,AstroBit,10
170,387.16,331.3,60.2,213.0,26.0,1,AstroBit,10
171,388.69,371.0,60.5,210.0,20.0,1,AstroBit,10
172,389.11,360.7,60.4,253.0,15.6,1,AstroBit,10
173,390.51,315.7,62.5,334.0,20.7,1,AstroBit,10
174,391.02,346.8,61.1,381.0,18.6,1,AstroBit,10
175,392.56,322.4,62.9,279.0,25.4,1,AstroBit,10
176,393.12,371.3,61.8,300.0,24.6,1,AstroBit,10
177,394.52,420.3,66.0,148.0,24.0,1,AstroBit,10
178,395.07,413.7,66.2,158.0,15.6,1,AstroBit,10
179,396.64,389.2,74.8,-61.0,12.9,1,AstroBit,10
180,397.09,430.1,67.9,207.0,8.5,1,AstroBit,10
181,398.55,389.7,70.6,191.0,15.2,1,AstroBit,10
182,399.19,396.0,71.6,107.0,7.8,1,AstroBit,10
183,400.54,403.7,66.9,208.0,10.3,1,AstroBit,10
184,401.08,398.1,72.9,166.0,14.7,1,AstroBit,10
185,402.56,415.3,64.6,182.0,13.4,1,AstroBit,10
186,403.01,410.8,65.1,162.0,10.6,1,AstroBit,10
187,404.65,401.0,64.4,215.0,23.6,1,AstroBit,10
188,405.17,435.1,64.9,412.0,24.6,1,AstroBit,10
189,406.6,380.1,61.5,278.0,21.7,1,AstroBit,10
190,407.13,402.5,63.1,296.0,13.2,1,AstroBit,10
191,408.71,487.7,66.9,272.0,24.9,1,AstroBit,10
192,409.29,507.2,67.3,313.0,11.0,1,AstroBit,10
193,410.72,469.6,59.3,519.0,13.6,1,AstroBit,10
194,411.0,458.7,62.8,479.0,13.0,1,AstroBit,10
195,412.54,440.1,67.9,501.0,17.4,1,AstroBit,10
196,413.15,507.1,65.5,367.0,26.1,1,AstroBit,10
197,414.8,588.5,74.6,88.0,14.0,1,AstroBit,10
198,415.27,576.7,70.8,228.0,21.6,1,AstroBit,10
199,416.57,413.2,62.5,718.0,17.4,1,AstroBit,10
200,417.11,353.9,60.4,505.0,24.4,1,AstroBit,10
201,418.51,345.8,59.8,642.0,20.8,1,AstroBit,10
202,419.08,352.9,59.8,250.0,13.9,1,AstroBit,10
203,420.62,351.4,51.1,409.0,25.3,1,AstroBit,10
204,423.04,353.5,55.9,657.0,21.4,1,AstroBit,10
205,425.31,456.4,53.5,569.0,18.1,1,AstroBit,10
206,426.53,326.2,58.1,240.0,18.3,1,AstroBit,10
207,428.53,363.2,56.2,378.0,19.9,1,AstroBit,10
208,431.1,369.1,58.2,488.0,29.8,1,AstroBit,10
209,433.12,385.5,57.5,457.0,21.6,1,AstroBit,10
210,435.1,419.1,51.3,360.0,19.7,1,AstroBit,10
211,437.07,445.7,58.6,427.0,12.0,1,AstroBit,10
212,440.67,510.2,43.8,627.0,21.6,1,AstroBit,10
213,441.13,430.0,77.7,35.0,20.9,1,AstroBit,10
214,442.65,298.3,62.8,392.0,4.2,1,AstroBit,10
215,443.04,287.4,69.2,573.0,7.2,1,AstroBit,10
216,444.61,271.8,58.9,536.0,11.2,1,AstroBit,10
217,445.0,268.9,60.9,477.0,11.0,1,AstroBit,10
218,446.58,180.0,60.8,439.0,11.5,1,AstroBit,10
219,447.05,181.4,61.9,383.0,23.9,1,AstroBit,10
220,448.59,167.0,59.8,362.0,25.4,1,AstroBit,10
221,449.04,178.4,58.4,424.0,25.5,1,AstroBit,10
222,450.51,152.1,62.5,500.0,21.7,1,AstroBit,10
223,451.02,168.5,58.7,526.0,22.9,1,AstroBit,10
224,453.09,173.8,59.6,506.0,26.6,1,AstroBit,10
225,454.5,187.7,56.4,465.0,24.9,1,AstroBit,10
226,455.04,163.8,55.9,505.0,27.5,1,AstroBit,10
227,456.06,181.8,57.8,469.0,30.1,1,AstroBit,10
228,457.46,213.9,57.0,622.0,28.7,1,AstroBit,10
229,458.53,255.6,55.6,602.0,13.3,1,AstroBit,10
230,459.09,225.9,56.8,565.0,22.5,1,AstroBit,10
231,460.53,217.6,54.6,613.0,28.7,1,AstroBit,10
232,461.07,214.2,54.8,474.0,26.1,1,AstroBit,10
233,463.05,231.7,54.8,517.0,26.7,1,AstroBit,10
234,464.52,215.4,55.6,553.0,28.1,1,AstroBit,10
235,465.05,226.2,54.8,611.0,28.6,1,AstroBit,10
236,466.55,266.1,57.3,621.0,27.7,1,AstroBit,10
237,467.03,276.0,54.4,675.0,27.1,1,AstroBit,10
238,468.57,254.0,58.1,609.0,29.9,1,AstroBit,10
239,469.08,235.9,53.5,520.0,30.2,1,AstroBit,10
240,470.59,300.0,56.2,553.0,23.3,1,AstroBit,10
241,471.09,273.2,56.0,540.0,26.7,1,AstroBit,10
242,472.51,304.0,55.9,758.0,20.1,1,AstroBit,10
243,473.03,307.1,61.0,685.0,21.7,1,AstroBit,10
244,474.55,289.5,59.6,896.0,20.7,1,AstroBit,10
245,475.05,294.1,55.2,721.0,18.1,1,AstroBit,10
246,476.51,295.9,65.5,652.0,18.1,1,AstroBit,10
247,477.01,303.6,81.8,626.0,-4.0,1,AstroBit,10
248,478.57,382.4,84.5,126.0,1.3,1,AstroBit,10
249,479.02,390.4,85.6,119.0,2.6,1,AstroBit,10
250,480.56,472.2,78.1,180.0,5.7,1,AstroBit,10
251,481.11,468.8,76.5,197.0,4.8,1,AstroBit,10
252,482.05,570.6,78.8,157.0,4.9,1,AstroBit,10
253,482.77,509.1,78.1,237.0,4.0,1,AstroBit,10
254,484.53,594.6,76.7,212.0,6.5,1,AstroBit,10
255,485.07,610.9,76.5,242.0,7.2,1,AstroBit,10
256,486.58,597.3,75.0,327.0,7.3,1,AstroBit,10
257,487.05,613.8,74.3,273.0,10.6,1,AstroBit,10
258,488.58,622.0,69.2,367.0,12.0,1,AstroBit,10
259,489.06,589.2,54.4,685.0,13.7,1,AstroBit,10
260,490.59,356.4,51.7,667.0,31.8,1,AstroBit,10
261,491.01,359.2,60.9,972.0,40.9,1,AstroBit,10
262,492.63,367.7,54.5,718.0,26.1,1,AstroBit,10
263,498.51,238.9,52.6,562.0,30.6,1,AstroBit,10
264,502.5,223.7,58.2,659.0,30.7,1,AstroBit,10
265,524.6,451.0,58.8,592.0,24.3,1,AstroBit,10
266,527.0,314.0,83.8,371.0,27.2,1,AstroBit,10
267,528.72,425.7,59.2,668.0,-1.9,1,AstroBit,10
268,529.2,438.1,63.2,703.0,4.8,1,AstroBit,10
269,530.72,460.5,56.7,706.0,6.0,1,AstroBit,10
270,531.19,450.3,61.6,631.0,1.6,1,AstroBit,10
271,532.61,434.8,60.3,752.0,4.1,1,AstroBit,10
272,533.02,471.8,57.9,754.0,3.7,1,AstroBit,10
273,534.72,389.9,63.6,991.0,3.7,1,AstroBit,10
274,536.53,428.0,62.1,906.0,10.3,1,AstroBit,10
275,537.03,439.5,60.9,748.0,14.7,1,AstroBit,10
276,538.59,423.1,55.6,581.0,17.3,1,AstroBit,10
277,539.04,352.4,54.6,743.0,14.7,1,AstroBit,10
278,540.6,346.9,56.3,760.0,17.5,1,AstroBit,10
279,545.04,280.6,58.4,763.0,24.1,1,AstroBit,10
280,547.14,275.4,54.8,825.0,24.4,1,AstroBit,10
281,553.06,250.2,63.4,555.0,33.1,1,AstroBit,10
282,565.05,299.2,47.8,695.0,35.2,1,AstroBit,10
283,568.74,387.6,50.9,836.0,32.5,1,AstroBit,10
284,569.0,475.2,53.0,866.0,30.7,1,AstroBit,10
285,570.67,431.7,54.7,822.0,27.8,1,AstroBit,10
286,571.06,460.1,58.3,1033.0,25.6,1,AstroBit,10
287,572.72,442.4,56.4,841.0,27.8,1,AstroBit,10
288,573.16,405.5,82.3,896.0,-1.6,1,AstroBit,10
289,574.61,458.8,59.0,936.0,28.1,1,AstroBit,10
290,577.14,483.3,54.7,901.0,28.8,1,AstroBit,10
291,580.73,480.4,56.4,911.0,29.6,1,AstroBit,10
292,581.13,487.3,53.2,874.0,30.0,1,AstroBit,10
293,582.81,446.3,57.8,748.0,26.7,1,AstroBit,10
294,585.17,491.8,54.7,746.0,26.9,1,AstroBit,10
295,597.17,645.6,82.3,656.0,-3.0,1,AstroBit,10
296,597.95,645.6,87.9,134.0,-5.8,1,AstroBit,10
297,598.78,575.8,86.8,90.0,-1.5,1,AstroBit,10
298,600.79,634.2,80.7,117.0,1.8,1,AstroBit,10
299,602.82,629.0,81.7,203.0,-0.6,1,AstroBit,10
300,603.0,642.3,82.8,95.0,-3.1,1,AstroBit,10
301,604.82,627.4,81.0,237.0,3.8,1,AstroBit,10
302,605.16,651.4,79.9,284.0,2.6,1,AstroBit,10
303,606.62,663.7,82.3,132.0,-1.5,1,AstroBit,10
304,607.14,552.5,80.8,514.0,10.0,1,AstroBit,10
305,608.58,541.2,77.0,267.0,-1.3,1,AstroBit,10
306,609.12,629.8,83.8,155.0,1.7,1,AstroBit,10
307,611.1,522.8,74.8,939.0,10.8,1,AstroBit,10
308,613.07,524.2,45.7,1040.0,35.2,1,AstroBit,10
309,614.7,421.7,66.5,905.0,33.4,1,AstroBit,10
310,615.01,473.5,68.1,784.0,33.3,1,AstroBit,10
311,616.75,584.8,78.6,394.0,25.2,1,AstroBit,10
312,617.23,596.6,64.6,961.0,36.8,1,AstroBit,10
313,618.64,558.4,68.4,724.0,36.0,1,AstroBit,10
314,619.16,560.9,63.1,849.0,35.8,1,AstroBit,10
315,620.59,573.8,63.9,663.0,42.1,1,AstroBit,10
316,621.09,618.5,69.7,664.0,41.2,1,AstroBit,10
317,622.62,563.3,67.4,1059.0,44.0,1,AstroBit,10
318,623.05,522.1,63.0,818.0,40.9,1,AstroBit,10
319,624.71,550.1,64.8,1044.0,37.8,1,AstroBit,10
320,625.01,550.2,68.2,1054.0,40.0,1,AstroBit,10
321,626.76,637.2,54.3,868.0,41.3,1,AstroBit,10
322,627.06,658.2,60.0,731.0,40.0,1,AstroBit,10
323,628.79,630.8,70.0,949.0,32.0,1,AstroBit,10
324,629.25,626.5,62.8,855.0,40.0,1,AstroBit,10
325,630.65,580.4,61.1,830.0,39.2,1,AstroBit,10
326,631.31,568.5,60.0,937.0,39.7,1,AstroBit,10
327,632.62,585.3,63.3,872.0,40.2,1,AstroBit,10
328,633.09,563.2,59.9,883.0,42.3,1,AstroBit,10
329,634.59,534.7,57.5,989.0,45.5,1,AstroBit,10
330,635.04,545.0,59.1,1055.0,39.8,1,AstroBit,10
331,638.56,565.4,62.8,862.0,41.9,1,AstroBit,10
332,639.18,570.6,60.2,898.0,36.2,1,AstroBit,10
333,641.1,560.9,60.4,935.0,36.4,1,AstroBit,10
334,642.58,574.2,61.5,1101.0,38.9,1,AstroBit,10
335,643.04,568.3,59.4,958.0,34.1,1,AstroBit,10
336,644.51,592.1,62.0,1007.0,34.7,1,AstroBit,10
337,645.04,588.2,77.0,386.0,17.2,1,AstroBit,10
338,646.52,621.4,72.7,518.0,19.8,1,AstroBit,10
339,647.05,648.6,70.3,790.0,31.5,1,AstroBit,10
340,648.67,625.6,79.8,345.0,21.7,1,AstroBit,10
341,649.05,651.2,92.2,134.0,14.5,1,AstroBit,10
342,650.67,660.1,94.1,-93.0,0.0,1,AstroBit,10
343,651.19,647.7,95.4,-121.0,-0.3,1,AstroBit,10
344,652.65,671.5,91.5,-106.0,4.0,1,AstroBit,10
345,653.16,633.6,84.1,191.0,7.4,1,AstroBit,10
346,655.04,501.0,61.4,521.0,35.8,1,AstroBit,10
347,656.53,523.7,91.8,-31.0,7.6,1,AstroBit,10
348,657.06,595.2,92.3,3.0,2.3,1,AstroBit,10
349,658.5,625.6,94.0,266.0,7.8,1,AstroBit,10
350,659.24,648.5,92.6,345.0,7.7,1,AstroBit,10
351,660.59,581.8,57.0,569.0,42.2,1,AstroBit,10
352,661.04,559.6,76.5,465.0,16.3,1,AstroBit,10
353,662.78,573.6,77.0,532.0,18.2,1,AstroBit,10
354,664.5,534.6,77.2,269.0,23.6,1,AstroBit,10
355,665.0,591.3,58.9,606.0,42.4,1,AstroBit,10
356,666.53,540.3,60.0,731.0,49.4,1,AstroBit,10
357,667.14,531.0,83.1,23.0,14.4,1,AstroBit,10
358,668.6,524.9,74.7,285.0,21.7,1,AstroBit,10
359,669.16,449.2,85.5,-202.0,5.5,1,AstroBit,10
360,670.8,526.6,83.9,-85.0,6.1,1,AstroBit,10
361,671.11,495.5,73.6,261.0,27.3,1,AstroBit,10
362,672.52,527.7,95.6,141.0,4.8,1,AstroBit,10
363,673.09,525.0,93.8,-153.0,8.9,1,AstroBit,10
364,674.53,511.1,92.5,-83.0,2.8,1,AstroBit,10
365,675.11,446.9,96.4,-107.0,-1.4,1,AstroBit,10
366,676.71,527.0,79.0,37.0,26.6,1,AstroBit,10
367,677.14,518.6,92.9,94.0,4.4,1,AstroBit,10
368,678.78,484.2,92.4,-296.0,2.7,1,AstroBit,10
369,679.07,534.5,92.6,-362.0,3.4,1,AstroBit,10
370,680.52,450.5,83.5,-350.0,3.4,1,AstroBit,10
371,681.06,496.2,92.3,448.0,31.5,1,AstroBit,10
372,682.68,527.6,85.3,-144.0,5.0,1,AstroBit,10
373,683.25,451.1,92.6,-244.0,1.5,1,AstroBit,10
374,684.51,474.0,59.7,455.0,33.1,1,AstroBit,10
375,685.03,465.8,91.3,-100.0,3.5,1,AstroBit,10
376,686.66,533.9,83.8,-226.0,7.7,1,AstroBit,10
377,687.15,499.7,59.1,529.0,32.6,1,AstroBit,10
378,688.71,428.4,87.7,446.0,26.6,1,AstroBit,10
379,689.12,470.6,92.6,-308.0,1.7,1,AstroBit,10
380,690.56,458.1,67.3,518.0,31.1,1,AstroBit,10
381,691.06,434.5,64.8,602.0,32.8,1,AstroBit,10
382,692.59,378.0,60.4,600.0,34.0,1,AstroBit,10
383,693.02,368.7,58.6,559.0,34.3,1,AstroBit,10
384,695.01,250.9,58.9,323.0,36.0,1,AstroBit,10
385,696.6,216.8,58.2,344.0,39.1,1,AstroBit,10
386,697.1,222.8,54.3,310.0,36.3,1,AstroBit,10
387,698.58,278.0,65.2,533.0,30.5,1,AstroBit,10
388,699.01,407.3,64.3,571.0,29.6,1,AstroBit,10
389,700.45,384.9,94.7,490.0,9.8,1,AstroBit,10
390,701.13,262.4,100.7,-267.0,-0.3,1,AstroBit,10
391,702.55,250.8,83.9,142.0,16.1,1,AstroBit,10
392,703.14,246.3,86.7,78.0,13.7,1,AstroBit,10
393,704.64,298.0,95.7,-82.0,3.2,1,AstroBit,10
394,705.05,303.8,96.4,-218.0,3.2,1,AstroBit,10
395,706.7,378.9,91.3,-32.0,4.4,1,AstroBit,10
396,707.15,383.2,91.6,-137.0,6.7,1,AstroBit,10
397,708.56,395.2,81.0,425.0,12.2,1,AstroBit,10
398,709.08,312.5,93.6,78.0,6.7,1,AstroBit,10
399,710.66,357.6,93.4,134.0,4.9,1,AstroBit,10
400,711.2,367.6,92.4,137.0,5.6,1,AstroBit,10
401,712.55,512.7,64.8,684.0,34.5,1,AstroBit,10
402,713.09,470.2,64.6,926.0,35.8,1,AstroBit,10
403,714.59,498.8,86.1,650.0,24.9,1,AstroBit,10
404,715.14,495.7,84.0,459.0,15.6,1,AstroBit,10
405,716.69,505.0,90.0,340.0,11.2,1,AstroBit,10
406,717.02,551.7,88.9,319.0,12.4,1,AstroBit,10
407,718.67,583.2,79.1,603.0,19.1,1,AstroBit,10
408,719.35,602.0,84.7,426.0,17.7,1,AstroBit,10
409,720.67,597.7,86.2,356.0,10.3,1,AstroBit,10
410,721.14,600.3,80.5,353.0,18.0,1,AstroBit,10
411,722.61,594.9,90.5,191.0,7.6,1,AstroBit,10
412,723.08,565.5,89.8,410.0,10.3,1,AstroBit,10
413,724.57,630.8,94.9,221.0,7.8,1,AstroBit,10
414,725.09,599.6,92.5,90.0,2.5,1,AstroBit,10
415,726.6,597.7,91.2,103.0,6.3,1,AstroBit,10
416,727.08,597.1,91.5,123.0,5.8,1,AstroBit,10
417,728.08,644.3,90.4,257.0,11.8,1,AstroBit,10
418,728.75,686.1,95.3,70.0,4.5,1,AstroBit,10
419,730.54,636.3,77.9,407.0,23.7,1,AstroBit,10
420,731.06,558.4,80.9,435.0,17.2,1,AstroBit,10
421,732.5,651.2,77.8,848.0,32.4,1,AstroBit,10
422,733.06,688.5,64.9,613.0,30.3,1,AstroBit,10
423,734.04,686.6,73.6,592.0,27.2,1,AstroBit,10
424,735.08,701.6,73.5,540.0,25.4,1,AstroBit,10
425,736.5,675.1,91.5,707.0,29.0,1,AstroBit,10
426,738.58,746.0,87.3,332.0,15.4,1,AstroBit,10
427,739.24,786.1,94.5,362.0,10.7,1,AstroBit,10
428,740.85,787.6,94.8,256.0,4.3,1,AstroBit,10
